SN_HC_BEARING_INTVL,SN_EOR_FK,INTERVAL_NAME,TOP_MD,BOTTOM_MD,HYDROCARBON_TYPE_CD
-70646,-127274,L-2 Sand,10414,10428.0,G
-26862,-43420,S4,2540,2613.0,O
-26863,-43420,2000,2748,2790.0,O
-26864,-43420,TAU,3002,3042.0,O
-26860,-43420,S2,2384,2394.0,O
-26861,-43420,S3,2464,2488.0,O
-26865,-43420,HB3,4210,4244.0,O
-26866,-43420,HB4,4485,4540.0,G
-26859,-43420,S1,2350,2368.0,O
-32324,-46228,D2A Sand,11437,11557.0,O
-32325,-46228,D7 Sand,12072,12260.0,O
-32323,-46228,D2 Sand,11232,11374.0,O
-28097,-44384,6150' Sand,5918,6112.0,G
-28085,-44384,2600' Sand,2474,2536.0,G
-28086,-44384,3000' Sand,2888,3052.0,G
-28087,-44384,3200' Sand,3122,3166.0,G
-28088,-44384,3600' Sand,3477,3510.0,G
-28089,-44384,3700' Sand,3608,3663.0,G
-28090,-44384,3900' Sand,3801,3825.0,G
-28091,-44384,4500' Sand,4248,4264.0,G
-28092,-44384,4600' Sand,4386,4540.0,G
-28093,-44384,4900' Sand,4720,4764.0,G
-28094,-44384,5200' Sand,5128,5182.0,G
-28095,-44384,5500' Sand,5394,5416.0,G
-28096,-44384,5600' Sand,5500,5546.0,G
-28098,-44384,6400' Sand,6316,6358.0,G
-27341,-43700,S3,2106,2140.0,O
-27342,-43700,S4,2175,2266.0,O
-27343,-43700,2000,2346,2364.0,O
-27339,-43700,S1,2018,2030.0,B
-27344,-43700,TAU,2555,2586.0,O
-27340,-43700,S2,2045,2067.0,O
-27345,-43700,TAL,2621,2684.0,O
-30042,-47306,K-1 Sand,10887,10940.0,G
-66730,-121337,L-3 Sand,11665,11677.0,G
-27901,-43119,Unnamed,6703,6710.0,G
-27906,-43119,C5,8598,8658.0,G
-27899,-43119,A35,5233,5247.0,G
-27900,-43119,B80,5900,5918.0,G
-27902,-43119,Unnamed,6816,6820.0,G
-27903,-43119,Unnamed,7142,7147.0,G
-27904,-43119,C3,8020,8042.0,G
-27905,-43119,C4,8176,8187.0,G
-27908,-43119,C30,8983,8997.0,G
-27907,-43119,C10,8692,8724.0,G
-27909,-43119,C35 Lower,9065,9087.0,O
-52883,-99860,C30 Upper,8985,8994.0,G
-73137,-131562,C-30 Lower Sand,9068,9084.0,O
-27183,-43719,2000,2728,2760.0,O
-27179,-43719,S1,2340,2360.0,O
-27180,-43719,S2,2373,2385.0,O
-27181,-43719,S3,2451,2475.0,O
-27182,-43719,S4,2524,2632.0,O
-27184,-43719,TAU,2962,3000.0,O
-27185,-43719,HB3,4132,4170.0,O
-27186,-43719,HB4,4408,4456.0,G
-28120,-43699,P 1-4,7885,8016.0,G
-28121,-43699,P 1-7,8912,9220.0,G
-28122,-43699,P 2-1,10208,10284.0,G
-28123,-43699,P 2-2,10415,10468.0,G
-28124,-43699,P 2-3,10514,10523.0,G
-28125,-43699,P 2-6,11032,11112.0,G
-28126,-43699,P 2-7,11332,11436.0,G
-28127,-43699,P 3-5,12390,12592.0,G
-33887,-51598,Upper BN Sand,12787,12801.0,G
-57521,-109454,Lower BN,13080,13155.0,G
-60281,-113346,Upper BN Sand,12820,12832.0,G
-63321,-115211,9000' Sand,12262,12321.0,G
-28519,-44164,M-2 Sand,11680,11700.0,G
-35066,-60972,L-4 Sand,10685,10690.0,G
-59445,-111014,I-1 Sand,7921,7952.0,G
-80344,-142599,F-7 Sand,6518,6538.0,G
-27779,-43600,G 17,17856,17859.0,G
-27780,-43600,G 18,17951,17955.0,G
-27781,-43600,G 20,18162,18215.0,G
-27782,-43600,G 23,18601,18603.0,G
-27783,-43600,G 25,18828,18962.0,O
-28439,-43540,CC Sand,22058,22072.0,O
-28443,-43540,GG Sand,22904,22915.0,O
-28440,-43540,DD Sand,22402,22476.0,O
-28441,-43540,EE Sand,22598,22664.0,O
-28442,-43540,FF Sand,22703,22849.0,O
-32544,-45505,Rob L-8,14311,14323.0,G
-32545,-45505,Rob L-10,14774,14824.0,G
-32546,-45505,Rob L-10.4,14990,15228.0,G
-32547,-45505,Rob L-11.5,15915,15956.0,G
-32548,-45505,Operc-1,17194,17313.0,G
-32549,-45505,Operc-1.7,17754,17860.0,G
-32550,-45505,Operc-2,18033,18074.0,G
-32543,-45505,Rob L-7,13886,13912.0,G
-35809,-63648,IP SAND,9192,9220.0,G
-28140,-44866,L,19839,20204.0,O
-28143,-44866,P,20765,21245.0,O
-28145,-44866,Lorien,21583,21742.0,O
-28141,-44866,M,20204,20480.0,O
-28142,-44866,O,20480,20765.0,O
-28144,-44866,Q,21245,21583.0,O
-28139,-44866,K,19178,19590.0,O
-28623,-45605,TAU,2833,2870.0,O
-28620,-45605,S3,2242,2278.0,O
-28619,-45605,S2,2166,2183.0,O
-28621,-45605,S4,2323,2448.0,O
-28622,-45605,2000,2572,2611.0,O
-29402,-49211,HB-4 Sand,4258,4294.0,O
-29182,-45225,E' Sand,19770,19990.0,O
-29184,-45225,Stray' Sand,21190,21250.0,O
-29183,-45225,G' Sand,20274,20410.0,O
-32503,-54369,7100' Sand,7328,7372.0,O
-32504,-54369,7175' Sand,7444,7460.0,B
-32505,-54369,7600' Middle Sand,7694,7713.0,O
-32506,-54369,7600' Lower Sand,7713,7764.0,O
-32507,-54369,7900' Sand,7997,8040.0,O
-31424,-48427,O sand,16942,17120.0,G
-31443,-48427,N sand,16614,16700.0,G
-29502,-45166,S.abies B sand 1,16318,16326.0,B
-29503,-45166,S.abies B sand 2,16660,16664.0,B
-29504,-45166,CM-2,20260,20346.0,G
-29164,-45786,GR,8588,8598.0,G
-29165,-45786,HJ,9048,9051.0,G
-29166,-45786,IM,10014,10025.0,G
-29167,-45786,IT,10340,10344.0,G
-29168,-45786,IR,10233,10239.0,G
-29169,-45786,JB,10386,10400.0,O
-29170,-45786,JH,10600,10605.0,O
-29162,-45786,DB,3319,3340.0,G
-29163,-45786,GO,8458,8466.0,G
-29171,-45786,JR,11074,11082.0,O
-28802,-47187,M27 Sand,2580,2615.0,G
-29568,-48630,M27 Sand,2580,2615.0,G
-29204,-46686,L Sand,20135,20485.0,O
-29205,-46686,M Sand,20485,20595.0,O
-29206,-46686,O Sand,20595,21022.0,O
-36246,-48451,HQ,8357,8366.0,G
-36247,-48451,KF,10630,10658.0,O
-36252,-48451,MS up,13735,13750.0,G
-36253,-48451,MS mid,13756,13778.0,G
-36086,-48451,OE ,15854,15894.0,G
-36248,-48451,KS,11242,11262.0,O
-36249,-48451,LD,11558,11566.0,G
-36250,-48451,MH up,12948,12981.0,O
-36251,-48451,MH lwr,13000,13024.0,O
-36254,-48451,MS lwr,13806,13834.0,G
-36255,-48451,NK,14721,14740.0,G
-36256,-48451,NO up,15020,15035.0,G
-36257,-48451,NO lwr,15078,15112.0,O
-57055,-108572,Lower NO J-9 Sand,15090,15105.0,O
-31864,-47549,M21A_10,26574,26663.0,O
-31863,-47549,M18B,26064,26086.0,G
-31865,-47549,M21A_20,26666,26686.0,O
-31866,-47549,M21B_40,26825,26868.0,O
-30803,-47386,11000' Sand,11418,11462.0,G
-34505,-58615,Trim A-1 Sand,3688,3795.0,G
-29422,-46886,S2,2098,2122.0,O
-29424,-46886,S4,2279,2436.0,O
-29426,-46886,TAU,3402,3409.0,O
-29423,-46886,S3,2178,2225.0,O
-29425,-46886,2000',2629,2688.0,O
-30303,-46626,Val H Sand,6842,7012.0,G
-29382,-46548,N Sand,930,10900.0,G
-29383,-46548,N4 Upper Sand,60,11015.0,G
-29384,-46548,N6 Sand,180,11160.0,G
-29385,-46548,N8 Sand,320,11270.0,G
-29386,-46548,O Sand,650,11500.0,G
-29387,-46548,O5 Sand,790,11760.0,G
-29388,-46548,O6 Sand,850,11838.0,G
-29389,-46548,O10 Sand,940,11930.0,G
-29390,-46548,O12 Sand,70,12025.0,G
-29391,-46548,O16 Sand,220,12165.0,G
-29185,-46548,P2 Sand,12467,12507.0,G
-30883,-49410,O Sand,14778,14805.0,G
-30885,-49410,Q Sand,16720,16760.0,G
-30887,-49410,Q-8 Sand,16897,16985.0,O
-30889,-49410,RT Sand,17330,17350.0,O
-30884,-49410,P-4 Sand,16544,16580.0,G
-30886,-49410,Q-4 Sand,16835,16840.0,G
-30888,-49410,Q-12 Sand,17163,17190.0,O
-30968,-47687,KM Sand,10978,11066.0,O
-30969,-47687,KS Sand,10350,11448.0,O
-30970,-47687,LA Sand,11494,11530.0,O
-30964,-47687,KA Sand,10247,10274.0,O
-30965,-47687,KD Sand,10416,10434.0,O
-30966,-47687,KI Sand,10652,10680.0,O
-30967,-47687,KJ Sand,10772,10830.0,O
-31103,-48270,"Pleistocene Red ""A"" Sand",4252,4490.0,O
-29562,-47591,Unnamed,5263,5273.0,G
-29563,-47591,A30,6726,6744.0,G
-29564,-47591,A40,7027,7055.0,G
-29565,-47591,A60,7462,7562.0,G
-73403,-131575,A-30,6729,6735.0,O
-32188,-47689,J-2 SAND,17901,18016.0,O
-32189,-47689,H SAND,15545,15563.0,O
-32190,-47689,I SAND,16714,16719.0,O
-32192,-47689,J0.5B SAND,17226,17240.0,O
-32191,-47689,J0.5 SAND,17160,17166.0,O
-32193,-47689,J-1 SAND,17312,17418.0,O
-29302,-47086,HK Sand,8340,8355.0,G
-31063,-51898,H52,18575,18664.0,O
-31023,-48248,CN-3 Sand,9219,9249.0,G
-31024,-48248,C-1 Sand,10146,10418.0,O
-31025,-48248,C-2 Sand,10716,10772.0,O
-31723,-52459,G-5 Sand,6738,6778.0,G
-29022,-47848,6000' Sand,7200,7250.0,B
-29042,-47848,J-2 Sand,4749,4806.0,G
-29043,-47848,G Sand,3758,3804.0,G
-30643,-48810,CM-2,19764,20144.0,B
-31224,-48269,"Pleistocene Red ""B"" Sand",6070,6262.0,O
-31083,-52738,Cris K Sand,20198,20202.0,G
-32464,-52738,Pliocene Black,14046,14138.0,B
-32465,-52738,Pliocene Orange,15211,15268.0,B
-32466,-52738,P1,15691,15801.0,B
-32467,-52738,P2,15908,15962.0,B
-32468,-52738,Q1,16469,16553.0,B
-32469,-52738,Q2,16561,16681.0,B
-32470,-52738,R1,16767,16806.0,B
-32471,-52738,R2,16869,16966.0,B
-32472,-52738,S1,17112,17145.0,B
-104169,-175900,O Sand,15262,15284.0,G
-38149,-62059,11200,12715,12736.0,G
-38150,-62059,Lower 12250,14069,14131.0,O
-38151,-62059,12400,14245,14309.0,O
-32703,-47650,Rob M1,13782,13943.0,G
-31465,-51738,JR,10343,10354.0,O
-31466,-51738,KS,11139,11194.0,O
-31467,-51738,KV,11228,11290.0,O
-31468,-51738,KW,11301,11311.0,O
-31463,-51738,HJ,7536,7540.0,O
-31464,-51738,IJ,8568,8572.0,O
-31469,-51738,LA ,11400,11426.0,O
-31470,-51738,LB,11440,11462.0,O
-31471,-51738,LD lwr,11640,11649.0,O
-55406,-106035,LD Sand,11638,11641.0,O
-32983,-48790,C-38 Sand,14245,14300.0,G
-32984,-48790,RL-1 Sand,14322,14340.0,G
-30724,-48287,6000' Sand,7248,7452.0,G
-30723,-48287,4240' Sand,5133,5167.0,G
-48111,-89835,6000' Upper/Lower Sand,7250,7400.0,G
-30532,-47948,7 Sand,10265,10403.0,G
-36026,-63732,F Sand,10380,10470.0,G
-61356,-114895,D1 Sand,9762,9844.0,G
-68503,-124034,Pld13 Sand,6859,6944.0,G
-68504,-124034,Plg Mkr Sand,7191,7196.0,G
-68505,-124034,Plg2 Sand,7361,7371.0,G
-68506,-124034,Plg5 Sand,7578,7623.0,G
-68508,-124034,C1 Sand,8392,8438.0,G
-68509,-124034,D Upper Sand,9319,9346.0,G
-68507,-124034,Plg11 Sand,8132,8182.0,G
-68381,-124034,D Sand,9496,9509.0,G
-30283,-47868,"""E"" Sand ",11260,11400.0,G
-30284,-47868,"""K-40"" Sand ",11890,12030.0,G
-29842,-47548,"""J""",12519,12535.0,O
-29848,-47548,K4,15374,15408.0,O
-29849,-47548,L1,16067,16145.0,O
-29843,-47548,J1,12620,12637.0,O
-29844,-47548,J2,12730,12771.0,O
-29845,-47548,J3,12820,12928.0,O
-29846,-47548,K1,13989,14046.0,O
-29847,-47548,K2,14504,14822.0,O
-32123,-49751,A-90,5857,5901.0,O
-32124,-49751,A-93,5962,5982.0,O
-32125,-49751,B-5,6373,6406.0,O
-32126,-49751,B-10,6454,6486.0,O
-32127,-49751,B-20,6502,6612.0,O
-32128,-49751,B-35,6836,6927.0,O
-32129,-49751,B-45,6934,6958.0,O
-29606,-48410,6900' Sand,7819,7892.0,G
-29605,-48410,6800' Sand,7355,7408.0,G
-29603,-48410,3000' Sand,2582,2620.0,G
-29604,-48410,4900' Sand,4174,4220.0,G
-115847,-197892,4600' Sand,3908,3944.0,G
-31495,-50433,Upper Grace Sand,13659,13766.0,G
-31496,-50433,Lower Grace Sand,13800,13814.0,G
-33565,-48530,OSD,19270,19353.0,G
-33728,-53728,MS Sand,12828,12844.0,O
-33725,-53728,IF Sand,8408,8431.0,O
-33726,-53728,IJ Sand,8645,8662.0,O
-33727,-53728,IT Sand,9221,9229.0,O
-33729,-53728,NE Sand,13082,13122.0,O
-33730,-53728,NG Sand,13190,13224.0,O
-33731,-53728,NJ Sand,13339,13347.0,O
-33732,-53728,NO Sand,13554,13573.0,O
-57752,-110037,NE B-2 Sand,13083,13117.0,O
-30062,-48368,M-2,10715,10762.0,G
-31883,-50051,Lentic 4 Sand,9874,10004.0,O
-95075,-163027,L-1,9672,9700.0,O
-30525,-49930,JS Sand,10686,10715.0,O
-30523,-49930,JQ Sand,10534,10553.0,O
-30524,-49930,JR Sand,10590,10667.0,O
-33865,-54629,BF 4.0 Sand,4830,4870.0,G
-33866,-54629,2600' Sand,2716,2744.0,G
-30748,-50778,M26 Sand,3416,3810.0,G
-31497,-52138,3000' Sand,3300,3365.0,G
-31498,-52138,5200 Sand,6080,6157.0,G
-37511,-68582,L. Mid Miocene,25650,25770.0,O
-37508,-68582,Mid Miocene 1,23440,23460.0,O
-37509,-68582,Mid Miocene 2,25015,25060.0,O
-37510,-68582,Mid Miocene 3,25290,25320.0,O
-33905,-56138,DD Sand,22845,25947.0,O
-32903,-51498,C Lower,17096,17152.0,O
-58557,-110108,C Lower,17049,17079.0,O
-42638,-71575,I-1,7764,7836.0,G
-42635,-71575,H-3,7537,7566.0,G
-42636,-71575,H-3 L,7642,7648.0,G
-42637,-71575,H-5,7696,7703.0,G
-42639,-71575,I-3,7921,7992.0,G
-32943,-51376,N-1 Sand,12620,12810.0,O
-42271,-67397,CN4,25604,25655.0,O
-54267,-67397,24974,24974,24984.0,B
-54268,-67397,26380,26380,26400.0,B
-54269,-67397,26756,26756,26844.0,B
-54270,-67397,26916,26916,26954.0,B
-54265,-67397,11400,11805,11888.0,O
-54266,-67397,23910,23910,23944.0,B
-34305,-53168,Big 2 Sand,12997,13039.0,O
-34306,-53168,Cib Carst A Sand,14596,14638.0,B
-37166,-66110,BA Upper Sand,14608,14629.0,G
-37167,-66110,BA Lower Sand,14671,14679.0,G
-37168,-66110,D Sand,15324,15360.0,G
-37169,-66110,15500' Sand,16280,16335.0,G
-33023,-54109,N sand,15700,15718.0,B
-33025,-54109,P1b sand,16936,16958.0,G
-33026,-54109,Q sand,17394,17416.0,B
-33024,-54109,O sand,16376,16392.0,G
-34125,-52485,Cib-Op,10534,10656.0,G
-32264,-51621,CM-2 Sand,20170,20280.0,G
-37648,-54569,Norphlet,21400,21865.0,G
-32786,-55341,1 Sand,8582,8588.0,O
-32787,-55341,2 Sand,8626,8702.0,O
-34626,-55278,3800' Caprock Sand,4206,4262.0,O
-73159,-131132,3700' B Sand,4155,4189.0,G
-35186,-60812,Amp6,11975,12055.0,O
-32565,-54169,Q-12,17378,17535.0,O
-32563,-54169,P-4,16607,16692.0,G
-32566,-54169,RT,17544,17640.0,O
-32564,-54169,Q-8,17076,17254.0,O
-41351,-71954,HC Zone,17575,17580.0,G
-34527,-55299,9800' Sand,9860,9990.0,G
-34528,-55299,12500' Sand,13300,13310.0,G
-34907,-55299,Stray Sand 1,11640,11660.0,G
-34908,-55299,Stray Sand 2,12700,12740.0,G
-34526,-55299,11600' Sand,11930,12000.0,G
-33205,-54570,AB-Sand,12620,13050.0,G
-33206,-54570,C-Sand,13670,13750.0,G
-33207,-54570,E-Sand,14490,14510.0,G
-33208,-54570,F-Sand,14800,14810.0,G
-40030,-67196,Upper Wilcox,26781,27117.0,O
-40031,-67196,Lower Wilcox,27770,27839.0,O
-33503,-54837,Purple Sand,10840,11130.0,G
-32483,-55138,Siph D A,11684,11804.0,G
-32484,-55138,Siph D B,11974,12408.0,G
-32485,-55138,Siph D C,12525,12605.0,G
-34666,-56737,6000' Sand,6985,7010.0,G
-34667,-56737,P9-B2 Sand,7531,7561.0,G
-33423,-56278,P-4-1,19294,19365.0,G
-33424,-56278,P-4-2,19466,19617.0,G
-34465,-57842,M-64,12065,12105.0,G
-38109,-60693,Stray Sand,11569,11639.0,G
-37928,-68285,Cib Op A,10172,10187.0,G
-43275,-67760,Cris S,9398,9405.0,O
-38952,-68482,FR20,11134,11280.0,O
-38953,-68482,FR22,11406,11520.0,O
-38954,-68482,FR24,11540,11644.0,O
-38955,-68482,WM12,18723,18810.0,O
-81743,-142186,FR20,11438,11475.0,O
-81744,-142186,FR22,11658,11795.0,O
-81745,-142186,FR24,11805,11960.0,O
-81746,-142186,FR26,11972,12216.0,O
-81747,-142186,WM12,17595,17702.0,O
-81406,-142186,FR18,11315,11367.0,O
-36107,-57803,Cris R-3 Sand,23258,23604.0,G
-57177,-108913,Cris R-1 Sand,22190,22236.0,G
-37628,-61759,Cris R 2.1,15816,15836.0,G
-37629,-61759,Cris R 2.2,15890,15916.0,G
-111683,-190840,Cris R 1.0 Up/Mid/Lw,15258,15510.0,G
-34707,-58182,8000' Sand,8750,8770.0,G
-34706,-58182,8400' Sand,9202,9258.0,O
-38272,-60607,M-20,9125,9181.0,G
-38273,-60607,M-22,9209,9260.0,G
-38274,-60607,M-23,9293,9324.0,G
-38275,-60607,M-25,9384,9387.0,G
-34686,-57722,Purple Sand,11950,12021.0,G
-34345,-58989,D-7,8695,8734.0,G
-34346,-58989,D-5,8516,8528.0,G
-34347,-58989,D-4,8388,8400.0,O
-67560,-121627,FR20,11221,11356.0,O
-67561,-121627,FR22,11444,11525.0,B
-67562,-121627,FR24,11542,11675.0,O
-67563,-121627,FR26,11691,11740.0,O
-67564,-121627,FR30,11821,11939.0,G
-67565,-121627,WM12,14863,14974.0,O
-67581,-121627,WM10,14651,14755.0,O
-67582,-121627,WM14,15211,15235.0,O
-36986,-62321,4000',12570,12665.0,G
-36987,-62321,4200',13100,13300.0,B
-36988,-62321,4800',16722,16825.0,G
-38520,-62321,4900',16900,16980.0,G
-34085,-58329,G-1 Sand,4302,4446.0,B
-34768,-58082,Trim A 3300' Sand,4000,4248.0,G
-35706,-59147,RL-1 Sand,14325,14338.0,G
-35707,-59147,RL-2 Sand,14377,14484.0,G
-35689,-59147,C-38 Sand,14246,14298.0,G
-37026,-63284,2200' Sand,4038,4480.0,G
-35986,-63686,C1 Sand,9948,9988.0,G
-61357,-114740,PLG6,8166,8205.0,G
-61358,-114740,PLG8,8256,8344.0,G
-68380,-124037,Plg5 Sand,7998,8028.0,G
-68500,-124037,Plg2 Sand,7674,7707.0,G
-68501,-124037,Plg Mkr Sand,7540,7610.0,G
-68502,-124037,Plb12 Sand,4852,4864.0,G
-36326,-59347,12000',12580,12587.0,G
-36327,-59347,14000',14690,14706.0,G
-35208,-59887,LA Sand,11462,11482.0,O
-35207,-59887,KS Sand,11315,11344.0,O
-35206,-59887,IT Sand,9450,9460.0,O
-38592,-65989,O Sand,10276,10304.0,O
-41597,-73037,M6 Sand ,9850,9930.0,G
-87184,-151476,L-12 Sand,9315,9342.0,G
-36446,-62239,D-4,11253,11265.0,O
-36447,-62239,D-5,11342,11362.0,O
-36448,-62239,D-10,11843,11862.0,O
-40533,-60208,Rob L-10.8,15570,15580.0,G
-40534,-60208,Rob L-11.5,16226,16327.0,G
-40536,-60208,Up Operc A Sd,17300,17407.0,G
-40537,-60208,Up Operc B Sd,17480,17590.0,G
-40530,-60208,Rob L-7,13924,13948.0,G
-40531,-60208,Rob L-10,14847,14926.0,G
-40535,-60208,Rob L-11.6 Lower,16740,16760.0,G
-40532,-60208,Rob L-10.4,15091,15303.0,G
-33987,-60068,BF3 Sand,4910,5468.0,G
-34405,-60068,BF2 Sand,4160,4182.0,G
-36206,-60088,7500 SD,8035,8095.0,O
-36207,-60088,8700 SD,9228,9266.0,O
-36208,-60088,8700 Lower SD,9314,9373.0,O
-36209,-60088,10200 Stray,10440,10446.0,O
-37008,-62081,Cass 7 Sand,13418,13518.0,G
-37006,-62081,Cass 3 Sand,10001,10070.0,G
-37007,-62081,Cass 4 Sand,10534,10594.0,G
-36186,-63202,Above Magenta (K0),17715,17793.0,O
-38693,-61338,J4 Sand,22574,22717.0,O
-38694,-61338,U4 Sand,23989,24050.0,O
-39150,-61338,M35,26170,26178.0,O
-39149,-61338,M40,24392,24398.0,O
-39148,-61338,U5,24087,24098.0,O
-35668,-60487,9800' Sand,9860,9990.0,G
-35666,-60487,11600' Sand,11930,12000.0,G
-35667,-60487,12500' Sand,13300,13310.0,G
-36686,-61497,J0 Stray Sand,12500,12533.0,O
-36687,-61497,J1 Sand,12611,12628.0,O
-36689,-61497,J3 Sand,12786,12882.0,O
-36690,-61497,K1 Sand,13538,13596.0,O
-36691,-61497,K2 Sand,14692,16195.0,O
-36688,-61497,J2 Sand,12710,12754.0,O
-35527,-62240,R-14,9562,9573.0,O
-35526,-62240,L-20,8709,8774.0,O
-35528,-62240,R-18,9801,9875.0,G
-35486,-60632,CO sand,2833,2836.0,G
-35487,-60632,CP sand,2908,2918.0,G
-35488,-60632,CR sand,3059,3062.0,G
-35489,-60632,DQ sand,3935,3953.0,G
-35490,-60632,EB sand,4132,4143.0,G
-35491,-60632,EK sand,4603,4626.0,G
-35492,-60632,FA sand,5082,5100.0,G
-35493,-60632,FN sand,5843,5856.0,G
-65777,-119807,FR20,11354,11488.0,O
-65778,-119807,FR22,11501,11600.0,O
-65779,-119807,FR24,11691,11727.0,O
-65780,-119807,FR26,11730,11925.0,O
-65781,-119807,WM12,19426,19548.0,O
-65782,-119807,WM14,19695,19735.0,O
-65783,-119807,WM16,19769,19827.0,O
-84343,-144608,FR18,11354,11404.0,O
-84344,-144608,FR20,11425,11488.0,O
-84345,-144608,FR22,11642,11663.0,O
-84346,-144608,FR24,11682,11797.0,O
-84347,-144608,FR26,11808,11889.0,O
-84348,-144608,FR30,12121,12165.0,O
-84349,-144608,WM12,16820,16946.0,O
-36408,-62119,JH,12520,12531.0,O
-36406,-62119,IH,11281,11308.0,O
-36407,-62119,IJ,11380,11407.0,O
-35690,-61053,TI Upper Green Bice,18555,18644.0,O
-35691,-61053,W3b Upper Gold,22717,22883.0,O
-35686,-61053,S1 Aqua,18128,18142.0,O
-35687,-61053,S2 Aqua,18319,18338.0,O
-35688,-61053,S2.5 Aqua,18352,18371.0,O
-35692,-61053,W3.0 Upper Gold,22883,22937.0,O
-35693,-61053,W4.0 Upper Pyrite,23439,23457.0,O
-35694,-61053,W4.1 Upper Pyrite,23473,23570.0,O
-36427,-61865,NS Sand,11400,11505.0,G
-36428,-61865,OE Sand ,11700,11900.0,B
-36430,-61865,OQ Sand,12215,12270.0,O
-36429,-61865,OP Sand,12075,12210.0,G
-42655,-78443,6500' Sand,7248,7315.0,O
-42654,-78443,6400' Sand,7094,7192.0,O
-63042,-116249,FR22,11428,11522.0,O
-63043,-116249,FR26,11719,11782.0,O
-63044,-116249,WM12,16807,16906.0,O
-63045,-116249,FR24,11541,11689.0,O
-63041,-116249,FR20,11184,11301.0,O
-39166,-61716,Lentic 1 1A Sand,19996,20066.0,G
-39167,-61716,Lentic 1 2A Sand,20300,20336.0,G
-39168,-61716,Lentic 1 3A Sand,20400,20468.0,G
-43656,-73848,TEX X 5,14062,14116.0,G
-43660,-73848,HARRY,15131,15282.0,G
-43654,-73848,TEX X 2,13564,13598.0,O
-43655,-73848,TEX X 3,13737,13809.0,O
-43659,-73848,MID TEX LWR,14964,15008.0,G
-43657,-73848,TEX B,14653,14702.0,G
-43658,-73848,MID TEX,14842,14914.0,G
-48912,-86794,6700 sand,9450,9458.0,B
-48914,-86794,6500 sand,9230,9310.0,B
-48915,-86794,FN sand,8176,8188.0,B
-36066,-62260,Q Sand,12559,12721.0,G
-36067,-62260,R Sand,12769,12846.0,O
-36068,-62260,S Sand,12949,13152.0,O
-61086,-114610,Q-1 Sand ,12638,12716.0,G
-73459,-131233,Upper Q Sand,12574,12586.0,G
-38572,-66169,Gyoidina K2,16412,16616.0,B
-37808,-62963,Rob L-5 Sand,10010,10040.0,G
-73345,-131437,Rob L-6 Sand,10174,10180.0,G
-36566,-62882,F4,11808,11838.0,O
-36567,-62882,Yar G2,12972,13010.0,G
-36568,-62882,Yar G3,13173,13245.0,G
-37768,-66555,P-1-4,9320,9340.0,G
-37769,-66555,P-1-7,10300,10315.0,G
-38276,-64469,8800' sand,12214,12318.0,G
-38277,-64469,8700' Lower Sand,11930,11954.0,G
-38672,-64469,8700' Upper Sand,11866,11877.0,G
-38673,-64469,Rob L-2,8028,8036.0,G
-38674,-64469,Rob L-1,7906,7964.0,G
-36806,-63986,PL-9-0 Sand,7426,7518.0,G
-36807,-63986,PL-9-1 Sand,8124,8288.0,G
-40130,-64728,DC-1 Sand,17555,17758.0,G
-40096,-70065,Cris A Sand,11019,11090.0,B
-39910,-65050,OP Sand,15643,15675.0,G
-39386,-65050,OT Sand,15856,15893.0,O
-39911,-65050,NS Sand,14710,14716.0,O
-39912,-65050,PD Sand,16122,16136.0,G
-38812,-66817,Cris S-4,13524,13612.0,G
-38152,-66957,F7 Sand,7345,7374.0,O
-38154,-66957,G Sand,7736,7764.0,O
-38155,-66957,G2 Sand,7912,7948.0,O
-38153,-66957,F10 Sand,7604,7624.0,O
-38212,-65949,Marg A (9400' Sand),10668,10772.0,G
-39730,-66170,F-4 Sand,13124,13350.0,O
-38732,-66535,Basal Nebraskan,9142,9195.0,G
-39633,-69305,12800' Sand,13185,13206.0,G
-39635,-69305,13300' Sand,14003,14028.0,G
-39632,-69305,12300' Sand,12479,12528.0,G
-39634,-69305,13000' Sand,13452,13481.0,G
-37367,-65849,B-1 Sand,8860,8900.0,O
-41671,-67840,Tex W Sand,10865,10907.0,G
-64055,-118257,M-50 Sand,12680,12850.0,O
-64056,-118257,M-60,12975,13010.0,O
-67461,-121869,M-10 Sand,11952,12049.0,O
-67462,-121869,M-20 Sand,12238,12296.0,O
-600,-604,M10/20/40,11928,12580.0,O
-89187,-152623,D-6 Sand,13249,13265.0,G
-18335,-25002,Disc 12-2,9622,9642.0,G
-44357,-79168,Disc 12-1 Stray,9228,9450.0,G
-60805,-113929,AMP E-4 Sand,8590,8650.0,G
-85424,-148709,Big A Sand,7986,7992.0,G
-118233,-198631,LK2 RJ-2,6906,7228.0,O
-101161,-172225,3700' Sand,4196,4480.0,O
-81987,-144833,K-24 Sand,11996,12010.0,B
-115095,-197138,K-40 Sand,12252,12264.0,O
-115096,-197138,K-8 Sand,11614,11632.0,O
-5191,-4659,D-4 Sand,12249,12306.0,G
-70616,-123732,ROB L-5 SAND,14600,14644.0,G
-70614,-123732,ROB L-2 SAND,13250,13280.0,G
-70615,-123732,ROB L-3 FB-A,13708,13777.0,G
-75326,-130097,7700 FB-C11,9050,9084.0,G
-82563,-144868,8100,9980,10000.0,G
-85128,-145493,K0/K1,26257,26918.0,O
-96608,-166419,H6,8285,8308.0,O
-36546,-59868,Upper L Sand,20644,20670.0,G
