SN_EOR_FK,GEO_MARKER_NAME,TOP_MD
-71350,"Upper Pink ""B"" Sand",21972.0
-71350,Lower Pink Sand,22072.0
-71350,"Upper Pink ""A"" Sand",21754.0
-13100,Pink,
-31694,D-7 Stray,12456.0
-17525,AA2 Sand,
-16860,Event A,4146.0
-16860,Event B,4534.0
-16860,Event C,5629.0
-16860,Event D,6544.0
-16860,Event E,7470.0
-16860,Event F,8596.0
-16860,Event G,9728.0
-22189,Pliocene D Sand,
-22189,Pliocene E Sand,
-13440,E1 Sand,
-13420,C-2,11732.0
-13420,D-2,13084.0
-13420,R-1,13746.0
-196349,C-2,11732.0
-196349,D-2,13084.0
-196349,R-1,13746.0
-14370,MG,5990.0
-14370,Oi-1,6668.0
-14370,Oi-7,6850.0
-23294,N-1,15180.0
-23294,N-3L,15700.0
-13864,Trimosina A-0,4678.0
-13864,Trimosina A-1,5636.0
-13864,Trimosina A-2,6473.0
-135293,Trim a-1,5684.0
-24762,14500' Sand,15845.0
-13702,Big A Marker,9408.0
-13702,Cris K Marker,10173.0
-13702,Cyclam 3 Marker,11098.0
-13702,Disc 12 Marker,12695.0
-13702,Tex L Marker,13442.0
-15032,Top of Salt,8335.0
-15032,Bottom of salt,15860.0
-15032,Cyc. floridanus,20850.0
-15032,TH19A,20750.0
-15032,TH19D,21485.0
-15032,Disc. petalformis,
-15032,TH22A,
-15032,Heli. ampliaperta,25380.0
-15032,TH24A,25635.0
-15032,TH25A,27318.0
-15032,Top of chalk,
-136858,Top of Salt,8327.0
-136858,Bottom of salt,15857.0
-13660,Tex X,11873.0
-13660,Rob E,
-13965,Cris K,
-13985,Amph B,
-14788,Top Salt,11896.0
-14788,Base Salt,19400.0
-14788,M6 HP Sand,19993.0
-14788,M14A Sand Top,22230.0
-14788,M15A Sand Top,23917.0
-14788,M17A Sand,24420.0
-14788,M21A Sand Top,25500.0
-14788,M21B Sand Top,25690.0
-14104,AMP 5.2,22614.0
-147658,Amp 5.2,22614.0
-14351,Dict.  bisectus,
-14351,Glob. quetra,29300.0
-14351,Glob. acuta,30370.0
-14351,Glob. angulata,
-14769,Top Salt,
-16742,H1 Sand,
-16742,H2 Sand,
-14530,TEX W,8300.0
-14530,BIG 2,7400.0
-14530,CRIS I,8650.0
-132627,TEX W FB2,8344.0
-132627,C-1,9712.0
-135355,TEX W,8342.0
-135355,C-1,9700.0
-15271,L1 Sand,11640.0
-15271,M Sand,
-15271,L2 Sand,12080.0
-15271,C2 Sand,9300.0
-15271,E-10 Sand,11115.0
-16000,"Cristellaria ""I""",13690.0
-16000,"Textularia ""W""",10640.0
-16000,Bigenerina humblei,12620.0
-16000,Cibicides opima,14870.0
-17560,Bul 1-5,11060.0
-14085,Cocco Mipelgicus,18320.0
-14085,Disc kugleri,18530.0
-14085,Disc sanmiguelensis,18620.0
-14085,Sphen heteromorphus,19790.0
-14085,Minor Oligocene flora,19850.0
-21143,LENTICULINA 1,4395.0
-21143,BUCELLA HANNAI,6950.0
-21143,BULIMINELLA 1,7130.0
-21143,SA-14,8096.0
-21143,UPPER J SAND,7238.0
-21143,LOWER J SAND,8273.0
-153491,DQ-3,8570.0
-153491,Upper J,8096.0
-153491,Lower J,8273.0
-153491,J-1,8416.0
-20199,BUCELLA HANNAI,8245.0
-20199,BULIMINELLA 1,8500.0
-20199,SA-14 SAND,8680.0
-20199,LENTICULINA 1,4660.0
-136239,Lenticulina 1,4645.0
-136239,Bucella Hannai,8289.0
-136239,Buliminella 1,8513.0
-136239,SA-14 Sand,8691.0
-156509,SA-14,8680.0
-15573,Magenta,20529.0
-15573,Brittle Shale,
-15573,Upper Yellow,
-15573,Lower Green Bice,
-14931,Tex X,
-14931,Rob E,
-15351,7600' Sand,8222.0
-15351,13200' Sand,12754.0
-15351,Blue Marker,7308.0
-15351,8800' Sand,9476.0
-173933,13200 Sand,12452.0
-14892,Makeral TP-Cris A,
-15051,Oligocene,10498.0
-15051,Eocene,13957.0
-15014,Sangamon,840.0
-14613,Trim A Sand,
-14613,C Mac-1,
-14613,Cris S,
-14814,Fault G,5960.0
-14814,Discorbis 12,6496.0
-14814,Fault F,7693.0
-14814,Big 2,8141.0
-14814,Fault E,8690.0
-14814,Big 2 F,8800.0
-14749,Trim A Sand,
-14749,C Mac-1,
-14749,Cris S,
-15191,5750 SAND,5700.0
-15191,7200 SAND,7943.0
-15191,Trim B Marker,5280.0
-133544,7200' sand,7959.0
-133544,5750' Sand,5825.0
-22372,8000' Sand,
-14934,R2 Sand,12951.0
-192750,R2 Sand,12951.0
-196195,R-2 Sand,12951.0
-17641,Trim A,2805.0
-17641,Ang B,5230.0
-17641,Lentic 1,6195.0
-17641,Lentic 1 Sand 3,8857.0
-17641,Basal Neb,9480.0
-20223,Top Salt,
-128035,M-17A Top,23410.0
-128035,M-21A Top,25357.0
-128035,Top Salt,11921.0
-128035,Base Salt,20355.0
-128035,M-14B Top,22217.0
-128035,M-21B Top,25661.0
-128035,M-17B Top,24128.0
-140354,M-21A-10 Top,25357.0
-140354,M-21B Top,25661.0
-140354,M-21A-10 Base,25510.0
-140354,M-21B Base,25749.0
-18999,Top Salt,
-106497,Top Salt,
-21949,Top Salt,5119.0
-21949,Base Salt,21128.0
-21949,Top M-14A Sand,23565.0
-21949,Top M-15A Sand,24815.0
-21949,Top M-17A Sand,25856.0
-21949,Top M-21A Sand,26862.0
-21949,Top M-13A Sand,22785.0
-111989,Top Salt,
-145831,Top of Salt,4986.0
-145831,Base of Salt,22659.0
-145831,M-19A,27232.0
-145831,M-21A_10,27770.0
-145831,M-21A_20,27824.0
-145831,M-21B,28034.0
-145831,M-16A,25734.0
-145831,M-18A,26523.0
-154716,Top of Salt,4986.0
-154716,Base of Salt,22659.0
-154716,M-16A,25734.0
-154716,M-18A,26523.0
-154716,M-19A,27232.0
-154716,M-21A_10,27770.0
-154716,M-21A_20,27824.0
-154716,M-21B,28034.0
-27826,G4 Sand,
-15293,Trim B-H,8760.0
-15293,Ang B,10510.0
-15293,Trim A 15,6865.0
-15293,Trim B 1,9330.0
-130346,Ang B Lower,10800.0
-15135,Lentic 1-3  B Sand,8372.0
-15135,Lentic 1-3-1 Sand,8568.0
-19619,B-3 Sand,8640.0
-19619,Amph b,8400.0
-15919,Amph B,
-17505,BARRY,13125.0
-17505,DEAN,13820.0
-17505,ALLISON,11268.0
-17505,ERIN,14772.0
-17505,FELIX,15400.0
-17505,OPAL,18378.0
-17505,ROXANNE,19240.0
-16379,Bul 1-18,
-16379,Bul 1-19,
-16619,Rob E,12800.0
-16619,Big A,12300.0
-16339,Lavendar Fault,
-16339,E1 Sand,
-16339,Yellow Fault,
-16339,G Sand,
-16339,H Sand,
-16339,Synthetic Fault,
-16339,13 Sand,
-16339,J1 Sand,
-16479,Bulimnella 1 Sand,6527.0
-16479,Lenticulina 1 Sand,3977.0
-16479,Textularia X Sand,8197.0
-16479,Robulus E Sand and Shale,9194.0
-16479,D-2 Sand,10320.0
-16479,D-7 Sand,10447.0
-16479,S-4 Sand,9874.0
-15643,"Cip op ""G"" Sand",13018.0
-19059,E-8 Sand,10642.0
-19059,F-1 Sand,10966.0
-16381,CM-5,11260.0
-16381,TB-4,7145.0
-16381,CS-1,12280.0
-137976,TB-4,7145.0
-137976,CM-5,11260.0
-137976,CS-1,12280.0
-16182,Sangamon,840.0
-20464,DC-3 Sand,
-20464,Z-1 Sand,
-20464,Z-4 Sand,
-16099,H,14403.0
-16099,D3,15182.0
-16099,D2,15015.0
-128319,H,14403.0
-128319,D2,15015.0
-128319,D3,15182.0
-18019,DP-0,
-18019,DS/1/2,
-18019,L Orange,
-18959,Cristellaria A,4370.0
-18959,Siphonina Davisi,5330.0
-18959,Amphistergina B,3370.0
-17099,J-2 Sand,20414.0
-17099,J-5 Sand,
-23555,Lower Miocene,24828.0
-23555,Eocene,25280.0
-23555,Middle Miocene,20480.0
-16460,Bigenerina B Sand,5761.0
-16460,Bigenerina Humblei Sand,6220.0
-16460,Amphistegina B Shale,7647.0
-16460,Robulus M Sand & Shale,9705.0
-16460,Cristellaria A Sand,10030.0
-16460,Marg A Sand,11220.0
-16481,3400' Sand,3595.0
-16579,C Macintyrei,11201.0
-16579,G Nepenthes,12023.0
-16579,G Mitra,12596.0
-16579,G. Miocenica,11672.0
-123240,Unknown,
-16859,SH1 (BS1),9450.0
-16859,P1.6 (BS3),9916.0
-26443,7600' Sand,8003.0
-26443,8800' Sand,9123.0
-26443,Blue Marker,7468.0
-17279,Target A,
-17279,Target B,
-29237,LD Sand,10390.0
-29237,LO Sand,
-16839,CP47,
-16219,Cris A,
-16219,Siph D,
-18660,9300 RA Sand,9880.0
-18660,Big A-2 Sand,10725.0
-18660,10800 RA Sand,
-18660,Tex L Sand,11810.0
-18660,Cib Carst Sand,
-17519,"Textularia ""W""",
-16981,Cris A,
-16981,Siph D,
-36328,G,19164.0
-36328,E,18634.0
-36328,D1,18260.0
-36328,Condensed Interval,19858.0
-36328,Yellow Unconformity,17566.0
-19581,17500 Sand,15682.0
-19581,17800 Sand,
-17139,ROB L - 1,15860.0
-17139,ROB L - 3 ,
-17790,Rob E 1,5490.0
-17790,Big A,6072.0
-17790,Rob E 2,5708.0
-17521,Lentic Hanseni,
-17521,Cris R,
-17788,Miocene Sand,
-18059,Lavendar Fault,
-18059,E1 Sand,
-18059,Yellow Fault,
-18059,G Sand,
-18059,H Sand,
-18059,Synthetic Fault,
-18059,13 Sand,
-18059,J1 Sand,
-17502,MD Sand,12696.0
-16959,Text L,15243.0
-23459,G4 Sand,5198.0
-23459,E Sand,4517.0
-127388,G Sand,5012.0
-137102,No Significant Markers,
-17479,Top Salt,3947.0
-17479,Base Salt,12892.0
-17479,S. abies B,16417.0
-19979,Marg A,
-20926,Hardy Sand,5718.0
-20926,Bruiser Sand,8341.0
-20926,Crusher Sand,8754.0
-18299,G4 Sand,12157.0
-176251,MARG A Sand,10503.0
-19660,M-2 Sand,11053.0
-20642,Pliocene,5250.0
-128154,4450 SAND,5174.0
-128154,3900 SAND,3995.0
-128154,4200 SAND,4748.0
-128154,4400 SAND,5043.0
-18602,G Sand,5275.0
-18602,J Sand,5660.0
-18602,L Sand,5960.0
-18339,D Sand,
-18339,F Sand,
-20945,OC Sand,
-20945,Disc 12,9200.0
-20945,Tex L,9600.0
-20945,Tex W,10800.0
-20945,Big A,7800.0
-23679,Catinaster coalitus,17280.0
-23679,Calcidiscus macintyrei,13610.0
-23679,Discoaster brouweri,13970.0
-23679,"Discoaster brouweri ""A""",14450.0
-23679,Discoaster pentaradiatus,14660.0
-23679,Discoaster surculus,14720.0
-23679,Discoaster tamalis,16920.0
-23679,Reticulofenestra peudombilica,17020.0
-23679,Discoaster A,17100.0
-23679,Discoaster B,17140.0
-23679,Discoaster bolli,17240.0
-23679,Discoaster A with Discoaster B,17760.0
-23679,Discoaster loeblichii,18040.0
-23679,Discoaster B,18400.0
-23679,Discoaster C,18770.0
-171687,Upper Disc B,18727.0
-171687,Lwr Disc B,18874.0
-171687,Stray 2,19710.0
-24114,In Miocene (Top Faulted Out),9650.0
-24114,Top of Pliocene,4775.0
-52218,FA,5901.0
-30314,Big 2,8510.0
-30314,Amph B mkr,
-30314,Rob M,
-30314,Gyro 9,
-19082,Bul 5 Sand,10434.0
-19082,Bul 5X2 Sand,11026.0
-19082,Bul 9 Sand,12124.0
-18219,Rob L Sand,
-21468,Trim A-10,
-21468,Trim A-11,
-21468,Trim A-12,
-129691,TA-12,8834.0
-19121,Cris A,
-19121,Siph D,
-19121,Miocene Sand,1900.0
-140115,1700 Sand,1921.0
-141277,1700 Sand,1902.0
-141277,1700 Sand,1921.0
-18259,Sangamon Sand,1030.0
-18719,5000' Sand,4405.0
-18719,3400' Sand,3103.0
-20467,C-2,10635.0
-18562,Lavendar Fault,9700.0
-18562,E1 Sand,10290.0
-18562,Yellow Fault,11200.0
-18562,G Sand,12942.0
-18562,H Sand,13516.0
-18562,13 Sand,14182.0
-18562,Synthetic Fault,
-18562,J1 Sand,14870.0
-19179,D-4 Sand,11985.0
-19179,D-5 Sand,12415.0
-140355,D-4 Sand,11985.0
-140355,D-5 Sand,12415.0
-152622,D-4 Sand,11985.0
-152622,D-5 Sand,12415.0
-171371,D-4 Sand,11985.0
-171371,D-5 Sand,12415.0
-178483,D-4 Sand,11985.0
-178483,D-5 Sand,12415.0
-20904,F-1A Sand,7314.0
-19001,3000' Sand,3130.0
-19620,"11,500' Sand",
-117108,7300,8310.0
-23480,TH19E,
-23480,TH 22A,
-23480,TH25A,
-19200,Cp34 Sand,12670.0
-132311,Cp34 Sand,12670.0
-21183,Oligocene,29170.0
-21183,Lower Early Miocene,28990.0
-21163,S abies B,
-24621,Ang B-12,8525.0
-24621,Lentic,10290.0
-24621,Ang B-9,7750.0
-132293,AB9,7744.0
-168389,AB 10 Sand,7952.0
-168389,Lentic Sand,10941.0
-168389,AB 12 Sand,8525.0
-168389,AB 9 Sand,7744.0
-19120,W Sand,
-19120,R Sand,15520.0
-19120,U Sand,16436.0
-20221,Oi-7 Sand,8150.0
-20221,L-1 Sand,
-20221,L-5 Sand,8788.0
-20221,L-10 Sand,9042.0
-146733,L-10 Sand,9049.0
-25461,Discorbis 12,12778.0
-28449,M8 SB,24912.0
-28449,M9 SB,25536.0
-28449,M10 SB,25713.0
-50956,top of salt,10350.0
-50956,Horizon A,4881.0
-19999,11800 Sand,11780.0
-19999,10500 Sand,10501.0
-19999,12200 Sand,12279.0
-21648,Discorbis,14000.0
-19799,A Sand,5710.0
-19799,C Sand,6835.0
-19799,E Sand,7470.0
-19539,Trim A,2831.0
-19539,Lentic 1,7278.0
-19539,Ang B,4919.0
-19539,Trim B,4260.0
-19520,Amphistegina B,3350.0
-19520,Cristellaria A,4578.0
-19520,Siphonina davisi,5552.0
-20465,"14,100' Sand",14980.0
-19939,D-12,11747.0
-19939,D-13,11972.0
-19939,D-14,12072.0
-19939,D-10,11672.0
-133886,D-10,11660.0
-133886,D-12,11750.0
-133886,D-14,11980.0
-133886,D-16,12096.0
-20020,Marg A-3 Sand,
-20020,Marg A-4 Sand,
-19859,Bul 1,6710.0
-19859,Rob E,9588.0
-135774,24 Sand,10050.0
-19699,D. Brouweri,9180.0
-19900,Gyrodina,10760.0
-19900,Cris A,11410.0
-20079,G4 Sand,12405.0
-141259,G-4 Sand,12405.0
-141259,MO-10 Sand,10442.0
-141259,MP-2A Sand,10675.0
-141259,G-3 Sand,12033.0
-175833,I-1 STRAY RC,9874.0
-23014,C Coal,
-23014,CMio,
-23014,Disc  Kugleri,
-23014,Disc San,
-23014,Helico Ampliaperta,
-23014,Disc Calculosus,
-23014,Cyclicargolithus Ablsetus,
-20785,Robulus Chambersi,8823.0
-20785,Discorbis b,9018.0
-20785,Marginulina a,9278.0
-20785,Siphonina Davisi,9687.0
-19741,1100' Sand,
-131219,1100' Sand,
-20783,ROB M,16650.0
-20322,Lentic 1,3390.0
-20322,Valvulina h,4000.0
-20322,Basal Nebraskan,4760.0
-22630,"O2, RC",25862.0
-20542,Big A,
-20542,Rob E,
-20683,G,12680.0
-20683,H,13525.0
-20683,I3,
-20683,J1,15276.0
-20683,J2,15396.0
-24117,Cris 3 B,6451.0
-178269,CS-2 Sand ,5776.0
-24761,Pliocene,
-21008,Lower Eocene,14872.0
-21008,Middle Eocene,14356.0
-182381,Lower Eocene Reservoir ,15054.0
-182381,CX3,15370.0
-20682,D Sand,
-20682,F Sand,
-21288,TA 5/6 Sand,12710.0
-21288,TA 7/9 Sand,14520.0
-21588,Ang B-5 Sand,5625.0
-24017,E5 Sand,8096.0
-137146,E-5 Sand,8096.0
-137146,E-1 Sand,8008.0
-22413,D8,9494.0
-139043,,
-21971,KK Sand,16584.0
-21430,Cris K3,10190.0
-21430,Disc 12,12360.0
-21430,Basal Text L,12730.0
-21430,Roulus E,8864.0
-20925,P54,15080.0
-20925,P50,15880.0
-20925,P48,16212.0
-23335,F-1,6500.0
-23335,Amph B,9250.0
-23335,J-14,12350.0
-23335,Rob L / Rob M (J-15),13186.0
-23335,Rob L / Rob M (K-4),14921.0
-24763,4600' Sand,4834.0
-24763,4800' Sand,5079.0
-24763,5000' Sand,5343.0
-24763,6200' Sand,6946.0
-24763,6300' Sand,7131.0
-23474,G Sand,6506.0
-23474,H Sand,7280.0
-23474,E Sand ,7228.0
-22874,P1 marker,12885.0
-22874,Base Plio/Pleistocene,14959.0
-22874,M7SB,16658.0
-22874,Top M9A,17357.0
-22874,Top M10 massive sand,18311.0
-22874,M10SB,18456.0
-22994,Tex L,11052.0
-22994,Disc 12 Target,9972.0
-22994,Big A,7885.0
-23558,M7SB,16420.0
-23558,Top M9A,17055.0
-23558,Top M10 massive sand,17838.0
-23558,M10SB,17841.0
-25501,K-1 Sand,12614.0
-134214,K-1 ,12614.0
-24019,Disc 12,14020.0
-24019,Tex L,15200.0
-24019,13700' Sand,14950.0
-24019,15400' Sand,15989.0
-131180,15400' Sand,15497.0
-135998,xyz,
-23716,IC Sand,7495.0
-23716,L-1 Sand,15633.0
-25140,PA-1 Sand ,10684.0
-25140,PA-2 Sand ,11050.0
-23815,10300' Sand,11377.0
-23815,9200' Sand,8651.0
-23317,PLG-8 SD,12126.0
-23317,9700' ALT SD,13895.0
-30927,K-9,17972.0
-30927,K-10,
-23299,P1,13283.0
-23299,M6SB,16896.0
-23299,M7SB,17344.0
-23299,M9A,17946.0
-23299,M10,18775.0
-23299,M10SB,
-23465,7350' Sand,7364.0
-23465,7700' Sand,7784.0
-23465,7920' Sand,8060.0
-23465,9000' Sand,9647.0
-23696,Lentic Sand ,7505.0
-23696,Trimosina A - 5900' Sand,5852.0
-25041,GG Sand,16154.0
-30477,Gephyrocapsa large,14220.0
-30477,Calcidiscus macintyrei,15660.0
-23557,5700 Sand,5974.0
-24580,LENTICULINA 1,6865.0
-24580,BUCELLA HANNAI,12650.0
-24580,BULIMINELLA 1,13080.0
-24580,SA-14,13330.0
-136238,Lenticulina 1,6808.0
-136238,Bucella Hannai,12573.0
-136238,Buliminella 1,12924.0
-136238,SA-14 Sand,13225.0
-28526,6050' Sand FB-M2 Sand,9099.0
-28526,5900' Sand,8604.0
-23895,AB-4 Sand,5986.0
-23895,AB-5 Sand,6100.0
-148345,Ang B4 Sand,5973.0
-24800,ROB L-5,
-24800,ROB L-3,
-25022,Sangamon Fauna,660.0
-25022,Sangamon Fauna,1710.0
-24155,Pseudoemiliania lacunosa C,3870.0
-24155,Discoaster brouweri,4080.0
-24155,Top Salt,4325.0
-24155,Base Salt,15268.0
-24155,Discoaster surculus,15660.0
-24155,Discoaster tamalis,16410.0
-24155,Sphenolithus abies B,19890.0
-24155,Ceratolithus acutus ,21660.0
-24155,Discoaster A ,23220.0
-24521,Cris R,
-24601,pliocene,4920.0
-24540,C Coal,22240.0
-24540,CMio,22630.0
-24540,Disc San,24430.0
-24540,Helico Ampliaperta,27280.0
-24540,Disc Calculosus,28810.0
-24540,Cyclicargolithus Ablsetus,28990.0
-24522,M-2 Sand,20480.0
-24522,O Sand,21504.0
-24522,N Sand,21038.0
-24480,4200' Sand,6160.0
-129609,4200' Sand,6160.0
-24175,BN 2 Sand,15640.0
-41016,M-8 Sand,13212.0
-26574,D9 Sand,11894.0
-26574,D-10 Sand,11976.0
-26574,E-3 Sand,12624.0
-26574,E-5 Sand,12786.0
-25025,TA-10,7710.0
-25025,TA-11,7980.0
-25025,1800 MS,
-26679,Middle Cib Op,11236.0
-26679,Big A,6380.0
-26679,Cris K,6862.0
-26679,Disc 12,7137.0
-26679,Cib carst,8505.0
-26679,Tex W,9166.0
-26679,Upper Cib Op,10684.0
-25027,Tex L,9180.0
-25027,Cib Carst,10070.0
-25027,Tex W,11546.0
-25027,Cib Op 1,13835.0
-25027,Cib Op 2,14170.0
-25027,Cib Op 4,14607.0
-25027,Uvig 3,10725.0
-25027,Cib Op 3,14260.0
-25060,Rob L,7201.0
-25060,G4 Sand,11723.0
-141260,G-3 Sand,11448.0
-141260,G-4 Sand,11723.0
-31929,T,11856.0
-31929,LA,
-28164,Upper Miocene Cat Mex,
-28164,Middle Miocene 3 Cocco Mio or Tex W,
-28164,Upper M iocene Disc B or C,
-29549,K Sand,7520.0
-29549,G Sand,7518.0
-25320,Rob L MKR,6188.0
-25320,RL-5,6790.0
-25320,RM-3,7688.0
-25320,RM-5,7913.0
-25320,RM-8,8759.0
-26780,Top Salt,8537.0
-26780,Base Salt,
-26780,M13A,
-26780,M14B,
-26780,M15,
-26780,M21A,
-25603,7300 Sand,7307.0
-25603,GL_Mar,8627.0
-25603,8600 Sand,9003.0
-25603,9500 Sand,10000.0
-25603,9800 Sand,10493.0
-25800,G Sand,9628.0
-25800,H Sand,9728.0
-25800,E Sand,
-170523,H Sand,9728.0
-170523,G Sand,9628.0
-30254,S-Sand,18510.0
-25983,Tex W Sand,
-25867,pliocene,4920.0
-32440,Bul 1,5965.0
-32440,Rob E,7988.0
-32955,Target 1,
-32955,Target 2,
-32955,Target 3,
-29447,Lentic Equivelant,14270.0
-29447,J2,15180.0
-26659,D-7 Stray,12812.0
-34767,Tex W-C,7234.0
-34767,Big Hum,10670.0
-34767,Big B,4884.0
-34767,Cib carst,5674.0
-27122,KK Sand,
-26203,MA-1,16330.0
-26543,Sangamon Fauna,660.0
-26543,Sangamon Fauna,1710.0
-38031,Disc 12,15175.0
-38031,Cyclammina 3,14228.0
-27864,C-1D Sand,11100.0
-27783,Siph D,10910.0
-28043,Gephyrocapsa large,14575.0
-28043,Canyon Cut,15815.0
-28043,Calcidiscus macintyrei,15563.0
-28043,Clipper Reservoir,15579.0
-27944,Top Miocene,21260.0
-27944,Base Salt,21229.0
-27944,M15A Top,24609.0
-27944,M21A Top,26613.0
-27944,M21B Top,26869.0
-30687,"""O"" Sand",11891.0
-152732,F4,7200.0
-26738,Sangamon Fauna,660.0
-26738,Sangamon Fauna,1710.0
-26979,Sangamon Sand,640.0
-46926,G alt Sand (secondary target oil),15674.0
-46926,C Mac Sand (primary target gas),13632.0
-112310,6400 SAND,6915.0
-112310,C1D SAND,
-112310,UPPER MIOCENE,
-27703,G4 Sand,14630.0
-141478,"10,370' Stray Sand",13430.0
-141478,G4 Sand,14630.0
-28766,ROB M,16716.0
-28766,ROB L,11150.0
-164451,Rob M Lower,16731.0
-164451,Rob L,11153.0
-28586,Rob M Lwr,16068.0
-191833,Rob M Upper Sand,15640.0
-191833,Rob M Lower Sand,16068.0
-30888,5600' Upper Sand,
-30888,10500' Sand,
-134172,N/A - Needed for PA EOR,
-28286,MARG A-2 Sand,
-28286,MARG A-1 Sand,
-37710,Marg A 5 Sand,14361.0
-28243,Pink,
-31693,Pink BH5.OL,18999.0
-31693,Pink  BH6.5L,19860.0
-31693,Pink BH6.5LL,20240.0
-138878,Pink BH5.0L,18999.0
-138878,Pink BH6.5L,19860.0
-138878,Pink BH6.5LL,20240.0
-28869,,
-28430,UPL-2B Upper,9414.0
-28430,UPL-3A,10650.0
-28768,PLA,17590.0
-28768,PLB,18184.0
-28768,PLC,18283.0
-30229,"Trimosina ""B""",3975.0
-30229,"Angulogerina ""B""",5725.0
-30229,"Lenticulina ""I""",8100.0
-135776,"Trimosina ""B""",3975.0
-135776,"Angulogerina ""B""",5725.0
-135776,"Lenticulina ""I""",8100.0
-27803,B12 SAND,18494.0
-47470,LENTINCULINA 1,4355.0
-47470,SA-14 SAND,7022.0
-47470,BULIMINELLA 1,6905.0
-47470,BUCELLA HANNAI,6728.0
-47470,LOWER J,8049.0
-47470,DQ-3,8380.0
-33127,H SAND,15158.0
-29527,H SAND,
-29527,In Lenticulina 1,8550.0
-28627,5600 Sand,6552.0
-27983,Sangamon Fauna,626.0
-27983,Trimosina A,1366.0
-29429,Suprasalt horizon A,10488.0
-32810,4900' Sand,6176.0
-32810,4100' Sand,5027.0
-126704,4900' Sand,6180.0
-29346,D-7a,
-28428,Trimosina A,1366.0
-28428,Sangamon Fauna,626.0
-28566,C1D SAND,11100.0
-28946,Tex W,11225.0
-28946,Amphistegina E,7318.0
-28946,Cib Carst,9975.0
-28946,Text L,9270.0
-28348,KK Sand,16963.0
-28163,Marg A,1400.0
-134095,KD Sand,11806.0
-165308,LQ Sand,14418.0
-165308,LD Sand,13566.0
-165308,KT Sand,13168.0
-165308,KS Sand,13030.0
-165308,KQ Sand,12748.0
-165308,KD Sand,11806.0
-30318,P sand,17954.0
-30318,Q5 sand,20500.0
-30318,R sand,20870.0
-30318,Q sand,18987.0
-29326,Green Bice,18640.0
-29326,Platinum,20094.0
-29326,Tungsten,21576.0
-29326,Above Gold,22008.0
-29326,Pyrite,23064.0
-29326,Titanium,24120.0
-28429,Sangamon Fauna,626.0
-28429,Trimonsina A,1366.0
-28508,Rob L Sand,5501.0
-28508,Rob M Sand,6132.0
-28508,8100' Sand,
-28508,Marg A Sand,8196.0
-28508,Marg A-2 Sand,
-30926,L-5 Sand,6536.0
-30926,L-3 Sand,5977.0
-30926,L-1 Sand,5470.0
-30926,L-2 Sand,5669.0
-30926,L-6 Sand,6818.0
-140006,L-1 Sand,5470.0
-140006,L-2 Sand,5669.0
-140006,L-5 Sand,6536.0
-33611,11600' Sand,12010.0
-33611,12000' Sand,12400.0
-33611,12200' Sand,12630.0
-33611,12250' Sand,12679.0
-33611,12350' Sand,12799.0
-33611,G10,11597.0
-134531,Upper 12050' Sand,12460.0
-134531,Middle 12050' Sand,12483.0
-147340,12050 Sand,12483.0
-147340,12050 Sand,12460.0
-147340,LP-2 Sand,11920.0
-172391,G-5,10878.0
-30047,C-13 Sand,11443.0
-30088,Tex W,8340.0
-30088,Big Hum,9604.0
-30593,Trim A,6980.0
-30593,Glob Flex,4666.0
-30593,Trim B,10842.0
-30593,Gephryrocapsapsa large,12369.0
-30593,Calc mac,13524.0
-30593,Globorotalia praehirsuta,14190.0
-30010,L-6 Sand,9917.0
-30010,L-1 Sand,7607.0
-30010,L-2 Sand,8212.0
-30010,L-3 Sand,8654.0
-30010,Bul 1 Sand,11374.0
-30010,Bul 2 Sand,11644.0
-30010,L-5 Sand,9587.0
-30010,Bul 0 Sand,11044.0
-140027,Bul 0 Sand,11044.0
-30168,D-7,13475.0
-30168,D-12,
-30493,RL-1B Sand,7332.0
-30493,RM-4 Sand,9156.0
-30493,Gyro 9-D,
-30319,Bigenerina A,6946.0
-31644,pLIOCENE,5520.0
-30067,Lenticulina 1,9080.0
-30067,Buliminella 1,10700.0
-143381,Buliminella,12502.0
-29787,PL 1-2 SAND,6672.0
-29787,PL 1-3 SAND,6900.0
-29787,PL 1-7 SAND,
-29787,PL 1-8 SAND,8130.0
-29787,PL 1-6 SAND,7636.0
-133735,PL 1-2,6676.0
-32669,L-4 Sand,10120.0
-32669,M-2 Sand,
-32710,9300 Sand,9950.0
-29847,"Miocene ""OE"" Sand",
-31327,E-1,
-31327,H-1,
-31327,I-5,
-31327,T-2,
-30614,Sangamon Fauna,
-30726,PLA,
-30726,PLB,
-30726,PLC,
-33046,sphnenolithus,21450.0
-40996,"Cris ""A"" Sand",12135.0
-40996,Gyro 9 Sand,11150.0
-31368,Tex -X1 Sd.,
-31368,Tex-X-2 Sd.,
-30620,RobC,
-31267,HC Sand,
-31645,TEX L Sand,10326.0
-35970,BIG A Sand,4061.0
-34667,Big A Sand,4030.0
-32402,I Sand,11895.0
-32402,I-1A Sand,11992.0
-32402,I-2 Sand,12109.0
-32402,I-4 Sand,12239.0
-32402,I-6 Sand,12290.0
-32402,J Sand,12672.0
-32402,J-4 Sand,12820.0
-32402,H10 Sand,11810.0
-32402,H-8 Sand,11762.0
-32402,H-12 Sand,11830.0
-31387,BN-2 Sand,12300.0
-31387,BN-1 Sand,12078.0
-31329,UPL-2B,7073.0
-31329,UPL-2A,6814.0
