summary_nr,report_id,event_date,event_time,event_desc,event_keyword,const_end_use,build_stories,nonbuild_ht,project_cost,project_type,sic_list,fatality,state_flag,abstract_text,load_dt
733642,855610,1985-10-05 00:00:00,,"OIL WELL PERFORATION GUN EXPLODED, INJURING 3 EMPLOYEES","SHOULDER,EXPLOSION,OIL WELL PERFORATING,BURN,OIL WELL DRILLING,PERFORATING GUN",,,,,,"1389,1311,7359",,,,2019-07-22 00:18:27 EDT
733659,855610,1986-07-28 00:00:00,,"Employee killed, one injured in fall from tower","GIRDER,REPAIR,WORK RULES,FALL,FALL PROTECTION,OIL WELL SERVICING,ARM,OIL RIG,CONTUSION",,,,,,1389,X,,,2019-07-22 00:18:27 EDT
733808,855610,1986-01-21 00:00:00,,"FORKLIFT OVERTURNED, CRUSHING OPERATOR","ROPS,INDUSTRIAL TRUCK,OVERTURN,CHEST,HEART,CRUSHED,UNSTABLE SURFACE",,,,,,"4212,1311",X,,,2019-07-22 00:18:27 EDT
733840,855610,1987-10-10 00:00:00,,"One employee killed, two injured when struck by truck","HEAD,WORK RULES,RIB,FRACTURE,PINNED,CONSTRUCTION,CAUGHT BETWEEN,TRUCK,STRUCK BY,FLYING OBJECT",,,,,,"1623,1311",X,,,2019-07-22 00:18:27 EDT
733873,855610,1988-01-15 00:00:00,,Employees injured in oil well blowout,"HEAD,LUNG,RIB,BLOWOUT--OIL WELL,CONCUSSION,LEG,FRACTURE,HIGH PRESSURE,OIL WELL SERVICING,PRESSURE RELEASE",,,,,,"1389,1311",,,,2019-07-22 00:18:27 EDT
743708,951510,1991-05-01 00:00:00,,"Employee severely burned while cleaning oil tank, later dies","CLEANING,BURN,FLAMMABLE LIQUID,FIRE,STORAGE TANK,CONFINED SPACE,OIL WELL DRILLING,ASPHALT",,,,,,"7699,2911,1389",,,,2019-07-22 00:18:27 EDT
750828,933300,1988-08-31 00:00:00,,Employee killed when run over by trailer,"LOADING,HEAD,WORK RULES,OIL WELL DRILLING,BACK,TRAILER,RUN OVER,COMMUNICATION",,,,,,1381,X,,,2019-07-22 00:18:27 EDT
751248,626000,1991-11-08 00:00:00,,"ONE EMPLOYEE KILLED, TWO INJURED IN LINE HEATER EXPLOSION","GAS WELL,WORK RULES,EXPLOSION,SAFETY RELIEF VALVE,HEATER,HIGH PRESSURE,OIL WELL SERVICING,STRUCK BY,FLYING OBJECT",,,,,,"1381,1389",X,,,2019-07-22 00:18:27 EDT
751321,626000,1991-12-18 00:00:00,,EMPLOYEE DIES IN FALL FROM LADDER TO RIG DECK,"WELL SERVICE RIG,GUARDRAIL,UNSECURED,WORK RULES,LADDER,LANYARD,FALL,FALL PROTECTION,OIL WELL SERVICING",,,,,,1389,X,,,2019-07-22 00:18:27 EDT
755025,653510,1991-04-06 00:00:00,,"Employee killed, others burned by storage tank fire","CLEANING,OIL TANK,STORAGE TANK,EXPLOSION,BURN,FIRE,OIL WELL SERVICING",,,,,,"1389,1311",X,,,2019-07-22 00:18:27 EDT
755066,653510,1991-07-11 00:00:00,,EMPLOYEE CRUSHED BENEATH TRASH BASKET,"ALCOHOL,WORK RULES,CRUSHED,UNSTABLE SURFACE,OIL WELL SERVICING,UNSTABLE SOIL,TRAILER,FLATBED TRUCK,JACK",,,,,,1389,X,,,2019-07-22 00:18:27 EDT
755108,653510,1991-05-09 00:00:00,,EMPLOYEE DIES WHEN STRUCK IN HEAD BY GAS WELL HOSE LINE,"HEAD,WORK RULES,GAS WELL DRILLING,HOSE,HIGH PRESSURE,STRUCK BY",,,,,,"1381,1389",X,,,2019-07-22 00:18:27 EDT
755116,653510,1991-07-15 00:00:00,,Employee killed escaping gas stream,"HARD HAT,GAS WELL,WORK RULES,SKULL,VALVE,PLATFORM,FRACTURE,STRUCK AGAINST,HIGH PRESSURE,OIL WELL SERVICING",,,,,,"2911,1389",X,,,2019-07-22 00:18:27 EDT
755264,653510,1994-10-28 00:00:00,,Employee killed by blow to head from pipe fitting,"HEAD,INADEQUATE MAINT,VENTING,OIL WELL DRILLING,EQUIPMENT FAILURE,HIGH PRESSURE,PIPE",,,,,,1389,X,,,2019-07-22 00:18:27 EDT
755314,653510,1994-10-01 00:00:00,,Employee dies when asphyxiated by hydrogen sulfide,"RESPIRATORY,ASPHYXIATED,HYDROGEN SULFIDE,WORK RULES,VALVE,OIL WELL SERVICING,TANK,WARNING SIGN",,,,,,1389,X,,,2019-07-22 00:18:27 EDT
755389,653510,1993-10-19 13:30:00,,Employee struck and killed by falling traveling block,"HEAD,WIRE ROPE,TRAVELLING BLOCK,OIL WELL SERVICING,STRUCK BY",,,,,,1389,X,,,2019-07-22 00:18:27 EDT
755504,653510,1995-04-27 03:00:00,,"Employee dies, another injured in oil rig collapse","DERRICK,COLLAPSE,PINNED,OIL WELL DRILLING,PIPE,STRUCK BY,FALLING OBJECT,OIL RIG",,,,,,1381,X,,,2019-07-22 00:18:27 EDT
755553,653510,1995-05-19 00:00:00,,Employee killed when struck in head by counterbalance,"HEAD,COUNTERBALANCE,WORK RULES,OIL WELL SERVICING,STRUCK BY,WELLHEAD,INATTENTION",,,,,,1389,X,,,2019-07-22 00:18:27 EDT
755629,653510,1995-09-01 12:00:00,,2 employees killed and 3 injured in pipe explosion,"WORK RULES,EXPLOSION,HIGH PRESSURE,OIL WELL SERVICING,PIPE,STRUCK BY,CONCUSSION",,,,,,1389,X,,,2019-07-22 00:18:27 EDT
755819,855610,1992-03-20 00:00:00,,Employee killed when struck in head by bull plug,"HEAD,HIGH PRESSURE,OIL WELL SERVICING,STRUCK BY",,,,,,"1389,1381",X,,,2019-07-22 00:18:27 EDT
755934,855610,1994-07-18 09:45:00,,Employee dies in gas explosion,"EXPLOSION,HIGH PRESSURE,GAS WELL DRILLING",,,,,,1311,X,,,2019-07-22 00:18:27 EDT
755959,855610,1992-07-16 00:00:00,,EMPLOYEE KILLED WHEN RUN OVER BY DITCHING MACHINE,"CHEST,FRACTURE,HEAD,STEEP GRADE,TRENCH DIGGER,INEXPERIENCE,TRIPPED,OIL WELL SERVICING,STRUCK BY,TIRE",,,,,,1389,X,,,2019-07-22 00:18:27 EDT
755975,855610,1992-07-08 00:00:00,,EMPLOYEE DIES WHEN STRUCK BY TRAVELING BLOCK AND HOOK,"AMPUTATED,TRAVELLING BLOCK,WORK RULES,DRILL PIPE,OIL WELL DRILLING,ROTARY RIG,LEG",,,,,,1381,X,,,2019-07-22 00:18:27 EDT
756007,855610,1992-09-23 16:00:00,,Employee killed when crushed by falling pipe,"UNSECURED,PIPE,GAS WELL DRILLING,CONSTRUCTION,CRUSHED,FALLING OBJECT,UNSTABLE LOAD",,,,,,"1311,1541,4213",X,,,2019-07-22 00:18:27 EDT
756130,855610,1993-01-29 08:13:00,,Four employees burned in workover rig explosion,"BURN,LEAK,FIRE,OIL WELL DRILLING,EXPLOSION,GAS LEAK,FACE,GAS WELL DRILLING",,,,,,1311,,,,2019-07-22 00:18:27 EDT
756411,855610,1993-10-21 18:30:00,,Employee dies in trench cave-in,"ASPHYXIATED,WORK RULES,TRENCH,WELDING,OIL WELL SERVICING,SHORING,SLOPING,BURIED,CAVE-IN",,,,,,1389,X,,,2019-07-22 00:18:27 EDT
756494,855610,1995-01-01 12:00:00,,Employee killed in ATV accident,"RESPIRATORY,VEHICLE,WORK RULES,DRIVER,STEEP GRADE,INTOXICATED,STRUCK BY,OVERTURN",,,,,,1382,X,,,2019-07-22 00:18:27 EDT
756502,855610,1997-03-05 17:45:00,,Employee killed when run over by backing gin truck,"BACK-UP ALARM,WORK RULES,OIL WELL DRILLING,CRUSHED,TRUCK,STRUCK BY,RUN OVER,BACKING UP,INATTENTION",,,,,,1381,X,,,2019-07-22 00:18:27 EDT
767269,626300,1991-02-12 00:00:00,,"One employee killed, one hurt when struck by falling casing","INSTALLING,OIL WELL DRILLING,SLIP,PIPE,STRUCK BY,SLING,FALLING OBJECT,UNSTABLE LOAD",,,,,,1381,X,,,2019-07-22 00:18:27 EDT
767897,626300,1992-02-29 00:00:00,,ELECTRIC SHOCK - CONTACT WITH OVERHEAD LINE THRU BOOM,"DERRICK TRUCK,OVERHEAD POWER LINE,ELECTRICAL,BOOM,ELECTROCUTED,E GI IA,TRUCK BOOM",,,,,,1389,X,,,2019-07-22 00:18:27 EDT
768077,626300,1993-11-23 07:45:00,,Employee killed when struck by falling tractor,"LOADING,ROPS,OIL WELL SERVICING,STRUCK BY,TRACTOR,FALLING OBJECT,OVERTURN",,,,,,1389,X,,,2019-07-22 00:18:27 EDT
768598,626300,1987-08-14 00:00:00,,EMPLOYEE KILLED WHEN PERFORATING GUN EXPLODED,"BURN,BLASTING,STATIC ELECTRICITY,EXPLOSIVES,EXPLOSION,HEARING LOSS,PERFORATING GUN,UNTRAINED,OIL WELL PERFORATING",,,,,,1389,X,,,2019-07-22 00:18:27 EDT
768606,626300,1987-10-02 00:00:00,,EMPLOYEE KILLED IN OIL WELL EXPLOSION,"BLASTING,STATIC ELECTRICITY,EXPLOSIVES,WORK RULES,EXPLOSION,PERFORATING GUN,OIL WELL PERFORATING",,,,,,1389,X,,,2019-07-22 00:18:27 EDT
771592,627700,1995-02-15 17:55:00,,Employee killed in natural gas explosion,"GAS WELL,WORK RULES,NATURAL GAS,EXPLOSION,HIGH PRESSURE,STRUCK BY,GAS WELL DRILLING,TANK",,,,,,1381,X,,,2019-07-22 00:18:27 EDT
771600,627700,1995-07-23 11:30:00,,ELECTRIC SHOCK - GROUND FAULT IN ELECTRIC PUMP,"E GI III,ELECTRICAL,ELECTROCUTED,ELECTRIC PUMP,GROUND FAULT,EQUIPMENT GROUNDING",,,,,,1381,X,,,2019-07-22 00:18:27 EDT
772368,627700,1994-10-14 21:00:00,,Employee struck and killed by pipe tong,"DERRICK,UNSECURED,WORK RULES,OIL WELL DRILLING,EQUIPMENT FAILURE,STRUCK BY,TONGS",,,,,,1381,X,,,2019-07-22 00:18:27 EDT
772384,627700,1994-06-30 14:00:00,,"One employee dies, one ill from exposure to toxic gas","UNCONSCIOUSNESS,TOXIC FUMES,HYDROCHLORIC ACID,VENTILATION,HYDROGEN SULFIDE,GAS,OIL WELL SERVICING",,,,,,"1389,2951,1311",X,,,2019-07-22 00:18:27 EDT
772400,627700,1994-09-11 13:15:00,,Employee killed in fall after losing balance,"PLATFORM,FRACTURE,OIL WELL DRILLING,LACERATION,SKULL,FALL,ELEVATOR,LOST BALANCE",,,,,,1382,X,,,2019-07-22 00:18:27 EDT
772475,627700,1989-07-27 00:00:00,,EMPLOYEE KILLED WHEN CRUSHED BY TRACTOR,"ROLL-OVER,CRUSHED,LAWN MOWER,TRACTOR",,,,,,1389,X,,,2019-07-22 00:18:27 EDT
772509,627700,1990-08-21 00:00:00,,Three employees killed in frac tank by fumes,"WORK RULES,TOXIC FUMES,OVEREXPOSURE,RESPIRATOR,CONFINED SPACE,FRAC TANK,NATURAL GAS,FALL,OIL WELL SERVICING,DROWN",,,,,,"1389,6519",X,,,2019-07-22 00:18:27 EDT
772533,627700,1990-10-25 00:00:00,,Employee killed in petroleum tank explosion,"BURN,MAINTENANCE,ACETYLENE TORCH,WORK RULES,FIRE,STORAGE TANK,CRUDE OIL,EXPLOSION,OIL WELL SERVICING,CUTTING AND BURNING",,,,,,1389,X,,,2019-07-22 00:18:27 EDT
772566,627700,1990-12-17 00:00:00,,EMPLOYEE OVEREXPOSED TO HYDROGEN SULFIDE,"TANK TRUCK,PPE,WORK RULES,WELL,INHALATION,TOXIC FUMES,OVEREXPOSURE,HYDROCHLORIC ACID,HYDROGEN SULFIDE,OIL WELL SERVICING",,,,,,"1389,1311",X,,,2019-07-22 00:18:27 EDT
772574,627700,1991-01-07 00:00:00,,Employee killed when struck by falling drill pipe,"UNSECURED,DRILL PIPE,OIL WELL DRILLING,STRUCK BY,SLING,FALLING OBJECT",,,,,,1381,X,,,2019-07-22 00:18:27 EDT
772608,627700,1990-08-21 00:00:00,,Three employees killed by chemical asphyxiation and drowning,"ASPHYXIATED,WORK RULES,CLEANING,DRILLING MUD,CONFINED SPACE,FRAC TANK,NATURAL GAS,FALL PROTECTION,OIL WELL SERVICING,DROWN",,,,,,"1389,6519",X,,,2019-07-22 00:18:27 EDT
772657,627700,1991-06-08 00:00:00,,Employee killed when struck by falling monkey board,"UNSECURED,TRAVELLING BLOCK,OIL WELL DRILLING,STRUCK BY,FALLING OBJECT,DERRICK PLATFORM",,,,,,1381,X,,,2019-07-22 00:18:27 EDT
772681,627700,1992-11-13 07:30:00,,Employee's head crushed between rig girt and elevators,"DERRICK,HEAD,ELEVATOR,CAUGHT BETWEEN,CRUSHED,OIL WELL SERVICING",,,,,,"1381,1389,1311",X,,,2019-07-22 00:18:27 EDT
772723,627700,1991-10-11 00:00:00,,Employee killed by falling steel staircase,"WORK RULES,OIL WELL DRILLING,EQUIPMENT FAILURE,STRUCK BY,FALLING OBJECT,UNTRAINED,WINCH",,,,,,1381,X,,,2019-07-22 00:18:27 EDT
772731,627700,1991-09-20 00:00:00,,"One employee killed, two burned by crude oil explosion","BURN,FRACTURE,WORK RULES,FIRE,OIL TANK,WELDER,WELDING,TORCH,CRUDE OIL,EXPLOSION",,,,,,1311,X,,,2019-07-22 00:18:27 EDT
772749,627700,1992-04-30 11:00:00,,ELECTRIC SHOCK - GROUND FAULT IN ELECTRIC WASHER,"E GI V,ELECTRICAL,ELECTROCUTED,ATTACHMENT PLUG,GROUND FAULT,WET OPERATION,EQUIPMENT GROUNDING,SYSTEM GROUNDING,ELEC EQUIPMENT--MISC,WATER",,,,,,1389,X,,,2019-07-22 00:18:27 EDT
772756,627700,1992-08-18 12:01:00,,Employee killed when struck by falling drilling rig derrick,"DERRICK,HEAD,UNSECURED,WORK RULES,OIL WELL DRILLING,STRUCK BY,CONCUSSION,FALLING OBJECT,GAS WELL DRILLING,UNTRAINED",,,,,,1381,X,,,2019-07-22 00:18:27 EDT
772772,627700,1991-09-10 00:00:00,,ELECTRIC SHOCK - GROUND FAULT IN ELECTRIC PUMP,"ELECTRICAL,E GI VII,ELECTROCUTED,ELECTRIC PUMP,GROUND FAULT,WET OPERATION,EQUIPMENT GROUNDING,ELECTRIC CORD",,,,,,1381,X,,,2019-07-22 00:18:27 EDT
772848,627700,1989-02-22 00:00:00,,EMPLOYEE CRUSHED BY WELL UNIT TRAVELING BLOCK,"WORK RULES,WELL,OIL RIG MAST,STAKES,GUY,OIL WELL SERVICING,STRUCK BY,CRANE BLOCK,FALLING OBJECT,UNSTABLE POSITION",,,,,,1389,X,,,2019-07-22 00:18:27 EDT
772970,627700,1992-09-09 15:30:00,,Employee dies after being struck by oil well horsehead,"HEAD,LOSS OF BLOOD,WORK RULES,BOLT,WELL SERVICE RIG,HOISTING MECHANISM,UNSECURED PANEL,CRUSHED,OIL WELL SERVICING,STRUCK BY",,,,,,"1389,1311",X,,,2019-07-22 00:18:27 EDT
773663,625400,1991-04-24 00:00:00,,Employee killed when struck by a 300 lb steel rod,"LOADING,FRACTURE,HEAD,CONSTRUCTION,OIL WELL SERVICING,STRUCK BY",,,,,,1389,X,,,2019-07-22 00:18:27 EDT
773739,625400,1991-02-14 00:00:00,,Employee drowns while swimming across river,"OIL WELL DRILLING,RIVER,DROWN,SWIM",,,,,,1382,X,,,2019-07-22 00:18:28 EDT
773770,625400,1991-02-16 00:00:00,,Employee killed when crushed by counterbalance,"BRAKE,COUNTERBALANCE,WORK RULES,LOCKOUT,CRUSHED,OIL WELL SERVICING,STRUCK BY,PUMP",,,,,,1389,X,,,2019-07-22 00:18:28 EDT
773846,625400,1991-04-04 00:00:00,,Employee killed when struck by bolt during explosion,"LEAK,REPAIR,GAS,EXPLOSION,SKULL,BOLT,VALVE,OIL WELL SERVICING,STRUCK BY,FLYING OBJECT",,,,,,1389,X,,,2019-07-22 00:18:28 EDT
773911,625400,1991-07-30 18:00:00,,Employee killed when head crushed against substructure,"HEAD,BRAKE,WORK RULES,OIL WELL DRILLING,CAUGHT BETWEEN,CRUSHED,TRUCK,OIL RIG",,,,,,1381,X,,,2019-07-22 00:18:28 EDT
774000,625400,1992-01-13 00:00:00,,Employee killed when struck by pipe wrench,"FRACTURE,HEAD,PIPE WRENCH,SKULL,OIL WELL SERVICING,STRUCK BY,WELLHEAD,LOST CONTROL",,,,,,1389,X,,,2019-07-22 00:18:28 EDT
774240,625400,1993-02-07 15:30:00,,"Employee killed, another injured when pipe breaks","FRACTURE,STAIR,OIL WELL DRILLING,KELLY BUSHING,CRUSHED,FALL,STRUCK BY,LEG",,,,,,1381,X,,,2019-07-22 00:18:28 EDT
774281,625400,1993-04-03 09:40:00,,Employee killed falling off drill pipe and collars,"CHEST,FRACTURE,WORK RULES,OIL WELL DRILLING,CRUSHED,NOISE,BLOWOUT--OIL WELL,PIPE,INATTENTION,UNSTABLE POSITION",,,,,,1381,X,,,2019-07-22 00:18:28 EDT
774299,625400,1993-05-06 01:30:00,,ELECTRIC SHOCK - CONTACT WITH ENERGIZED PARTS THRU RAKE,"ELECTRICAL,HAND TOOL,E GI V,ELECTRIC CABLE,ELECTROCUTED,WATER",,,,,,"1381,1389,1311",X,,,2019-07-22 00:18:28 EDT
774422,625400,1993-08-21 16:15:00,,ELECTRIC SHOCK - GROUND FAULT IN ELECTRIC PUMP,"E GI V,ELECTRICAL,CORD SET,ELECTROCUTED,OIL WELL DRILLING,ATTACHMENT PLUG,ELECTRIC PUMP,GROUND FAULT,EQUIPMENT GROUNDING,WATER",,,,,,1381,X,,,2019-07-22 00:18:28 EDT
774448,625400,1993-10-30 13:45:00,,Roustabout fatally struck by falling metal platform,"CHAIN,DISMANTLING,UNSECURED,WORK RULES,OIL WELL SERVICING,STRUCK BY,FALLING OBJECT,WORK PLATFORM,HOISTLINE",,,,,,1389,X,,,2019-07-22 00:18:28 EDT
774497,625400,1993-11-24 10:00:00,,Employee struck in the head and killed by mousehole,"HEAD,UNSECURED,OIL WELL SERVICING,STRUCK BY,FALLING OBJECT",,,,,,1389,X,,,2019-07-22 00:18:28 EDT
774588,627700,1995-07-28 14:45:00,,ELECTRIC SHOCK - CONTACT WITH OVERHEAD LINE THRU BOOM,"OVERHEAD POWER LINE,ELECTRICAL,BOOM,ELECTROCUTED,E GI IA,DRILL RIG--NON-OIL,ELECTRIC SHOCK",,,,,,1389,X,,,2019-07-22 00:18:28 EDT
775056,627700,1989-08-27 00:00:00,,ELECTRIC SHOCK - CONTACT WITH OVERHEAD LINE THRU BOOM,"BOOM TRUCK,OVERHEAD POWER LINE,ELECTRICAL,BOOM,ELECTROCUTED,E GI IA,TRUCK BOOM",,,,,,1389,X,,,2019-07-22 00:18:28 EDT
775338,627700,1989-04-05 00:00:00,,Employee burned when natural gas ignites,"STATIC ELECTRICITY,FLAMMABLE VAPORS,WORK RULES,BURN,REPAIR,FLAMMABLE LIQUID,FIRE,NATURAL GAS,CRUDE OIL,OIL WELL SERVICING",,,,,,"1389,1311",,,,2019-07-22 00:18:28 EDT
775536,627700,1990-09-21 00:00:00,,ELECTRIC SHOCK - GROUND FAULT IN ATTACHMENT PLUG,"E GI III,ELECTRICAL,ELECTROCUTED,ATTACHMENT PLUG,GROUND FAULT,EQUIPMENT GROUNDING,UNTRAINED",,,,,,1381,X,,,2019-07-22 00:18:28 EDT
775593,627700,1990-03-27 00:00:00,,Employee killed from overexposure to natural gas,"CLEANING,NATURAL GAS,HIGH PRESSURE,VALVE,OIL WELL SERVICING,FROZEN,OVEREXPOSURE,PRESSURE RELEASE",,,,,,1389,X,,,2019-07-22 00:18:28 EDT
775627,627700,1990-02-17 16:00:00,,ELECTRIC SHOCK - DIRECT CONTACT WITH ENERGIZED PARTS,"FUSE,E GI IV,ELECTRICAL,ELECTROCUTED,ELECTRICAL WORK,LOCKOUT,ELEC CIRC PART--MISC,UNTRAINED",,,,,,1311,X,,,2019-07-22 00:18:28 EDT
776229,854910,1991-12-03 00:00:00,,Employee killed when struck by pipe racks,"LOAD SHIFT,TRUCK,FALL,OFF LOADING,OIL WELL SERVICING,STRUCK BY,UNSTABLE LOAD",,,,,,1389,X,,,2019-07-22 00:18:28 EDT
777268,854910,1992-01-31 00:00:00,,Employee injured when hit with a chain binder handle,"FRACTURE,HEAD,BRAKE,OIL WELL DRILLING,STRUCK BY,FACE,PUMP,INATTENTION",,,,,,1311,,,,2019-07-22 00:18:28 EDT
777847,854910,1988-06-02 00:00:00,,Employees burned in fire from gas/oil fumes,"BURN,EXHAUST SYSTEM,FLAMMABLE VAPORS,FIRE,GAS,OIL WELL SERVICING",,,,,,1389,,,,2019-07-22 00:18:28 EDT
843037,522500,1992-10-26 09:35:00,,Employee killed when burned by crude oil fire,"BURN,FIRE,OIL WELL DRILLING,CRUDE OIL",,,,,,1381,X,,,2019-07-22 00:18:28 EDT
843524,522500,1993-10-16 10:45:00,,Employee dies in fall from platform on oil rig,"COLLAPSE,WORK RULES,SAFETY BELT,BROKEN CABLE,LANYARD,FALL,FALL PROTECTION,OIL WELL SERVICING,WORK PLATFORM",,,,,,1389,X,,,2019-07-22 00:18:28 EDT
852350,522300,1989-11-17 00:00:00,,EMPLOYEE KILLED BY JET PERFORATORS' DISCHARGES,"PERFORATING GUN,STRUCK BY,CONCRETE,OIL WELL PERFORATING",,,,,,1389,X,,,2019-07-22 00:18:28 EDT
875120,932030,1993-01-11 09:25:00,,"Employee killed by falling 2,100 lb tool","SEVERED,HOISTING MECHANISM,OIL WELL DRILLING,EQUIPMENT FAILURE,CRUSHED,SLING,FALLING OBJECT,GAS WELL DRILLING",,,,,,1381,X,,,2019-07-22 00:18:28 EDT
875849,932040,1994-02-28 08:36:00,,ELECTRIC SHOCK - DIRECT CONTACT WITH ENERGIZED PARTS,"ELEC PROTECT EQUIP,E GI IV,ELECTRICAL,ELECTRICIAN,ELECTROCUTED,BUSBAR,ELECTRICAL WORK,LOCKOUT,SWITCHGEAR",,,,,,1311,X,,,2019-07-22 00:18:28 EDT
879544,830300,1989-10-24 00:00:00,,Employee dies when thrown against metal drill pipe,"ROTATING PARTS,WORK RULES,DRILL PIPE,OIL WELL DRILLING,STRUCK AGAINST,UNGUARDED",,,,,,1381,X,,,2019-07-22 00:18:28 EDT
879635,830300,1990-03-21 00:00:00,,Employee killed when struck by falling valve,"HEAD,UNSECURED,VALVE,OIL WELL SERVICING,STRUCK BY,FALLING OBJECT",,,,,,1389,X,,,2019-07-22 00:18:28 EDT
879924,830300,1991-12-19 00:00:00,,EMPLOYEE FALLS FROM OIL STORAGE TANK WHEN OVERCOME BY GAS,"RESPIRATORY,OIL TANK,TOXIC FUMES,OVEREXPOSURE,TANK,HYDROGEN SULFIDE,GAS,FALL,OIL WELL SERVICING",,,,,,"1382,1389",X,,,2019-07-22 00:18:28 EDT
880351,830300,1994-02-10 00:00:00,,Employee burned when vapors leaking from truck explode,"LEAK,PILOT LIGHT,FLAMMABLE VAPORS,WORK RULES,FIRE,NATURAL GAS,TRAILER TRUCK,EXPLOSION,OIL WELL SERVICING,TANK",,,,,,1389,,,,2019-07-22 00:18:28 EDT
880419,830300,1993-03-26 14:30:00,,Employee killed in fall from fixed ladder,"DERRICK,HEAD,BRAKE,WORK RULES,LADDER,FIXED LADDER,FALL,FALL PROTECTION,OIL WELL SERVICING,CONCUSSION",,,,,,1389,X,,,2019-07-22 00:18:28 EDT
880682,830300,1993-12-27 15:00:00,,Employee overcome by gas and falls to death,"HEAD,HYDROGEN SULFIDE,WORK RULES,STRUCK AGAINST,INHALATION,FALL,OIL WELL SERVICING,TOXIC FUMES,OVEREXPOSURE",,,,,,1389,X,,,2019-07-22 00:18:28 EDT
880690,830300,1993-12-30 14:15:00,,Employee killed when struck in head by travelling block,"HEAD,TRAVELLING BLOCK,WORK RULES,OIL WELL DRILLING,STRUCK BY,FALLING OBJECT",,,,,,1389,X,,,2019-07-22 00:18:28 EDT
880971,830300,1996-02-16 12:30:00,,Employee killed when vehicle rolls over in rough terrain,"UNEVEN GROUND,VEHICLE,ROLL-OVER,OIL WELL SERVICING",,,,,,1389,X,,,2019-07-22 00:18:28 EDT
882076,830500,1992-11-16 00:00:00,,Employees injured when oil mixture ignites,"BURN,PILOT LIGHT,HEATER,WORK RULES,FIRE,OIL WELL SERVICING,PROPANE,TANK",,,,,,1389,,,,2019-07-22 00:18:28 EDT
882126,830500,1993-01-07 00:00:00,,Employee burned in compressor explosion,"BURN,COMPRESSOR,WORK RULES,NATURAL GAS,EXPLOSION,FROZEN,GAS WELL DRILLING",,,,,,1311,,,,2019-07-22 00:18:28 EDT
883405,830100,1997-11-14 18:30:00,,Employee killed when ATV overturns,"TRAFFIC ACCIDENT,ROLL-OVER,OIL WELL DRILLING,DRIVER,CAUGHT BETWEEN,CRUSHED,MOTOR VEHICLE,SLOPE,OVERTURN",,,,,,1382,X,,,2019-07-22 00:18:28 EDT
883595,830100,1997-03-07 16:00:00,,Employee killed when crushed in oil pumping unit,"ABDOMEN,COUNTERBALANCE,WORK RULES,CAUGHT BETWEEN,CRUSHED,PELVIS,OIL WELL SERVICING,OIL RIG",,,,,,1389,X,,,2019-07-22 00:18:28 EDT
897959,355110,2006-03-29 14:45:00,,Employee Dies after Being Struck by Falling Drill Pipe,"HEAD,HOISTING MECHANISM,DRILL PIPE,HOIST,STRUCK BY,FALLING OBJECT",,,,,,1381,X,,,2019-07-22 00:18:28 EDT
902783,551800,1992-10-23 16:00:00,,ELECTRIC SHOCK - CONTACT WITH OVERHEAD LINE THRU BOOM,"OVERHEAD POWER LINE,ELECTRICAL,BOOM,CRANE BOOM,ELECTROCUTED,OIL WELL DRILLING,E GI IA,ELECTRIC SHOCK,OIL RIG,CRANE",,,,,,1381,X,,,2019-07-22 00:18:28 EDT
905141,830500,1993-05-28 10:30:00,,Employee killed when run over by tractor,"WHEEL,WORK RULES,STARTED IN GEAR,OIL WELL SERVICING,TRACTOR,RUN OVER",,,,,,1381,X,,,2019-07-22 00:18:28 EDT
918755,317500,2007-12-03 11:30:00,,"One Employee Is Killed, One Is Injured When Flange Blows","CHEST,AIR PRESSURE,FRACTURE,GAS WELL,WELL,VALVE,STRUCK BY,FLYING OBJECT,CONTUSION",,,,,,1381,X,,,2019-07-22 00:18:28 EDT
927947,418300,1995-07-25 09:30:00,,"One employee killed, 4 injured in fire","CLEANING,BURN,MAINTENANCE,HEATER,FIRE,OIL WELL SERVICING",,,,,,"1389,1311",X,,,2019-07-22 00:18:28 EDT
930602,830500,1991-06-03 00:00:00,,Employee killed when struck by pipe,"HEAD,MAINTENANCE,OIL WELL DRILLING,EQUIPMENT FAILURE,RUPTURE,PRESSURE PIPING,PIPE,STRUCK BY,FLYING OBJECT,GAS WELL DRILLING",,,,,,1311,X,,,2019-07-22 00:18:28 EDT
930651,830500,1991-08-06 00:00:00,,Four employees burned by natural gas flash fire,"EQUIPMENT FAILURE,INEXPERIENCE,BLOWOUT--OIL WELL,GAS WELL DRILLING,UNTRAINED,BURN,FLAMMABLE LIQUID,FIRE,NATURAL GAS",,,,,,"1381,1311",,,,2019-07-22 00:18:28 EDT
941260,830500,1992-07-30 14:00:00,,Employee killed when struck by breakout tong,"FRACTURE,HEAD,SHOULDER,OIL WELL DRILLING,CONSTRUCTION,EQUIPMENT FAILURE,SKULL,STRUCK BY,FLYING OBJECT",,,,,,1381,X,,,2019-07-22 00:18:28 EDT
956151,950634,1991-10-07 00:00:00,,Employee's finger amputated between falling plate and ground,"STEEL PLATE,AMPUTATED,FINGER,SLIP,CAUGHT BETWEEN,MANUAL MAT HANDLING,OIL WELL SERVICING,FALLING OBJECT",,,,,,1389,,,,2019-07-22 00:18:28 EDT
