﻿OccNo,OccID,VesselID,VesselName,XrfOccVesselVictimCountID,ManuallyEnteredStatsIND,VictimMissing,VictimMinorInjuries,VictimSeriousInjuries,VictimDeath,TotalVesselInjuries,TotalPeopleInWater,PeopleInWaterWearingLSE,PeopleInWaterLseTypeID,PeopleInWaterLseTypeDisplayEng,PeopleInWaterLseTypeDisplayFre,PeopleInWaterNoLSE,PeopleInWaterDontKnowLSE
"M03C0018",30979,16782,"SEAFLIGHT II",5252,0,0,0,0,1,1,0,0,,,,0,0
"M03H0001",30976,19122,"ATLANTIC ENTERPRISE",5251,0,0,0,1,0,1,0,0,,,,0,0
"M03M0033",30914,18035,"THEBAUD SEA",5249,0,0,0,1,0,1,0,0,,,,0,0
"M03N0028",30911,19081,"ANGELA & MARION",5247,0,0,0,1,0,1,0,0,,,,0,0
"M03M0032",30905,19078,"DEMIAH-JEAN",5246,0,1,0,0,0,1,0,0,,,,0,0
"M03L0048",30896,14678,"TSURU",5245,0,0,0,1,0,1,0,0,,,,0,0
"M03M0030",30877,18792,"LADYHAWKE",5244,0,0,0,1,0,1,0,0,,,,0,0
"M03L0042",30868,18984,"KONAVLE",5243,0,0,0,1,0,1,0,0,,,,0,0
"M03W0044",30862,9931,"RICHARDSON POINT",5242,0,0,0,1,0,1,0,0,,,,0,0
"M03W0040",30856,10757,"CAPE SPRUCE",5241,0,0,0,1,0,1,0,0,,,,0,0
"M03L0037",30843,8756,"C.T.M.A. VOYAGEUR",5240,0,0,0,1,0,1,0,0,,,,0,0
"M03L0036",30840,19049,"FEDERAL RHINE",5239,0,0,0,1,0,1,0,0,,,,0,0
"M03L0023",30810,14728,"UTVIKEN",5238,0,0,0,1,0,1,0,0,,,,0,0
"M03N0008",30801,19033,"SAETTA",5237,0,0,0,1,0,1,0,0,,,,0,0
"M02M0155",30788,4928,"HAVILA CASTLE",5235,0,0,0,1,0,1,0,0,,,,0,0
"M03N0003",30784,19023,"BERGE BRAGD",5234,0,0,0,1,0,1,0,0,,,,0,0
"M03M0004",30754,19000,"PRETTY KNOTTY",5233,0,1,0,0,2,3,0,0,,,,0,0
"M03W0010",30739,18983,"STING RAY",5232,0,0,0,1,0,1,0,0,,,,0,0
"M02L0135",30735,10355,"GEORGE R. PEARKES",5231,0,0,0,1,0,1,0,0,,,,0,0
"M03W0009",30732,4389,"SEA-LINK RIGGER",5230,0,0,1,1,4,6,0,0,,,,0,0
"M02F0025",30728,18517,"JANE ANN IV",5229,0,0,0,0,0,0,0,0,,,,0,0
"M02W0242",30725,1479,"HOWE SOUND QUEEN",5228,0,0,0,1,0,1,0,0,,,,0,0
"M03L0002",30708,18969,"POLO M",5227,0,0,0,1,0,1,0,0,,,,0,0
"M03L0001",30704,3089,"TRANS-ST-LAURENT",5226,0,0,10,0,0,10,0,0,,,,0,0
"M03W0001",30703,3088,"SEASPAN CUTLASS",5225,0,0,0,0,1,1,0,0,,,,0,0
"M02F0023",30699,244,"ALGOMARINE",5224,0,0,0,1,0,1,0,0,,,,0,0
"M02C0090",30698,18964,"M. BOURBONNAIS II",5223,0,0,0,0,0,0,0,0,,,,0,0
"M02C0090",30698,18963,"M. BOURBONNAIS III",5222,0,0,0,0,0,0,0,0,,,,0,0
"M02M0151",30694,18959,"AMI JO I",5221,0,0,1,0,0,1,0,0,,,,0,0
"M02W0233",30686,18951,"CONTENDER",5220,0,0,0,0,1,1,0,0,,,,0,0
"M02F0018",30665,18937,"TROPIC CANADA",5219,0,0,0,2,0,2,0,0,,,,0,0
"M02L0123",30646,20636,"GLOBAL CARRIER",5217,0,1,0,0,0,1,0,0,,,,0,0
"M02W0223",30643,18926,"PACIFIC RANCHER",5216,0,0,0,1,0,1,0,0,,,,0,0
"M02W0219",30615,18916,"SMUGGLER",5215,0,0,1,1,0,2,0,0,,,,0,0
"M02L0115",30600,18517,"JANE ANN IV",5214,0,0,0,1,0,1,0,0,,,,0,0
"M02N0057",30583,578,"SIR ROBERT BOND",5213,0,1,0,0,0,1,0,0,,,,0,0
"M02L0110",30579,18890,"CARGO ENTERPRISE",5212,0,0,0,1,0,1,0,0,,,,0,0
"M02C0071",30576,3997,"ISABEL MARIA",5211,0,0,0,0,1,1,0,0,,,,0,0
"M02C0069",30573,1678,"FRONTENAC",5210,0,0,0,1,0,1,0,0,,,,0,0
"M02L0108",30564,18890,"CARGO ENTERPRISE",5209,0,0,0,1,0,1,0,0,,,,0,0
"M02W0207",30562,17532,"TRIPLE M. III",5208,0,0,0,1,0,1,0,0,,,,0,0
"M02W0206",30561,18888,"MISS LINDSAY",5207,0,0,1,0,0,1,0,0,,,,0,0
"M02W0205",30560,18884,"EMIL K",5206,0,0,0,1,0,1,0,0,,,,0,0
"M02W0201",30555,6701,"SEA BUD",5205,0,0,8,0,0,8,0,0,,,,0,0
"M02M0121",30549,11378,"LEVERKUSEN EXPRESS",5204,0,0,0,1,0,1,0,0,,,,0,0
"M02C0061",30528,18864,"NOT KNOWN",5203,0,0,0,0,1,1,0,0,,,,0,0
"M02W0193",30517,18859,"HUAL TRAVELLER",5202,0,0,1,0,0,1,0,0,,,,0,0
"M02W0190",30511,18727,"BLUE FJORD",5201,0,0,1,0,0,1,0,0,,,,0,0
"M02W0186",30504,18850,"AURORA",5200,0,0,0,1,0,1,0,0,,,,0,0
"M02N0047",30486,18835,"BARRETT'S PRIVATEER",5199,0,0,0,1,0,1,0,0,,,,0,0
"M02C0056",30482,15266,"UNKNOWN 14",5198,0,0,0,0,2,2,0,0,,,,0,0
"M02M0100",30435,18806,"TI-LARD",5197,0,0,1,0,0,1,0,0,,,,0,0
"M02W0161",30431,18798,"OCEAN PRINCESS",5196,0,0,0,1,0,1,0,0,,,,0,0
"M02W0147",30399,14687,"CAP ROUGE II",5194,0,0,0,0,5,5,0,0,,,,0,0
"M02M0086",30374,18758,"7A894",5193,0,0,1,1,0,2,0,0,,,,0,0
"M02W0138",30373,18325,"MERCURY XV",5192,0,0,1,0,0,1,0,0,,,,0,0
"M02C0039",30368,244,"ALGOMARINE",5191,0,0,0,1,0,1,0,0,,,,0,0
"M02W0133",30362,13384,"ADRIATIC",5190,0,0,0,1,0,1,0,0,,,,0,0
"M02W0129",30348,18745,"CYNTHIA MELODY",5189,0,0,0,1,0,1,0,0,,,,0,0
"M02W0121",30332,18734,"STAR MASTER",5188,0,0,0,0,1,1,0,0,,,,0,0
"M02W0120",30331,16555,"EAGLE PRINCESS",5187,0,0,0,1,0,1,0,0,,,,0,0
"M02M0074",30317,23833,"FAST RESCUE",5186,0,0,0,2,0,2,0,0,,,,0,0
"M02W0112",30314,1966,"SEASPAN COMMODORE",5185,0,0,0,0,0,0,0,0,,,,0,0
"M02W0112",30314,1097,"SEASPAN FORESTER",5184,0,0,0,1,0,1,0,0,,,,0,0
"M02L0061",30312,18725,"KENT",5183,0,0,0,0,1,1,0,0,,,,0,0
"M02W0109",30308,18722,"DARLA MAE",5182,0,0,1,0,0,1,0,0,,,,0,0
"M02W0109",30308,7363,"CHIEF SKUGAID",5181,0,0,1,0,0,1,0,0,,,,0,0
"M02F0009",30300,98,"ALGORAIL",5180,0,0,0,0,0,0,0,0,,,,0,0
"M02N0030",30292,18710,"MAGGIE G.",5179,0,0,0,0,2,2,0,0,,,,0,0
"M02W0098",30277,7187,"CHARMINE C.",5177,0,0,1,0,0,1,0,0,,,,0,0
"M02C0031",30264,18687,"LADY DIVE III",5176,0,0,0,0,0,0,0,0,,,,0,0
"M02C0030",30261,18196,"LADY DUCK",5175,0,0,0,0,4,4,0,0,,,,0,0
"M02W0089",30241,18669,"BRUCE BROWN - 14K17621",5174,0,0,0,0,2,2,0,0,,,,0,0
"M02M0054",30228,18534,"LEIF ERICSON",5173,0,0,1,0,0,1,0,0,,,,0,0
"M02N0020",30213,18640,"M.S. DEENA TASHA",5172,0,0,0,1,0,1,0,0,,,,0,0
"M02C0021",30201,1004,"CHI-CHEEMAUN",5171,0,0,1,0,0,1,0,0,,,,0,0
"M02C0018",30186,18626,"NIL-36E33460",5170,0,0,4,0,1,5,0,0,,,,0,0
"M02M0034",30174,18621,"RICHARD FRANCOIS",5169,0,0,0,1,0,1,0,0,,,,0,0
"M02N0016",30167,11672,"FLANDERS",5168,0,0,13,0,0,13,0,0,,,,0,0
"M02C0014",30163,18126,"RALPH TUCKER",5167,0,0,0,0,0,0,0,0,,,,0,0
"M02C0013",30159,18612,"FEDERAL HUDSON",5166,0,0,0,0,0,0,0,0,,,,0,0
"M02C0013",30159,16341,"PML 2501",5165,0,0,0,0,0,0,0,0,,,,0,0
"M02C0012",30158,17928,"FEDERAL YUKON",5164,0,0,0,0,0,0,0,0,,,,0,0
"M02L0035",30155,16975,"SIPU MUIN",5163,0,0,1,0,0,1,0,0,,,,0,0
"M02N0015",30151,18606,"B.C. VENTURE",5162,0,0,2,3,2,7,0,0,,,,0,0
"M02W0069",30148,2305,"QUEEN OF NEW WESTMINSTER",5161,0,0,0,1,0,1,0,0,,,,0,0
"M02C0011",30139,10224,"PROGRESS",5160,0,0,0,0,0,0,0,0,,,,0,0
"M02F0004",30129,5401,"ALGOWOOD",5158,0,0,0,0,0,0,0,0,,,,0,0
"M02W0049",30099,18583,"RECREATIONAL CRAFT - EMBARCATION DE PÊCHE RÉCRÉATIVE NON PONTÉE EN ALUMINIUM RIVETÉ",5157,0,1,0,0,0,1,0,0,,,,0,0
"M02W0046",30090,15085,"BLUE PACIFIC NO. 1",5156,0,0,0,1,0,1,0,0,,,,0,0
"M02N0007",30084,12674,"KATSHESHUK ( EX ""ICE KING"", EX ""ATLANTIC ENTERPRISE"") ",5155,0,0,1,1,0,2,0,0,,,,0,0
"M02C0005",30078,18572,"GLB #2",5154,0,0,0,0,0,0,0,0,,,,0,0
"M02W0038",30070,18569,"PORT FRASER",5153,0,0,1,0,0,1,0,0,,,,0,0
"M02M0010",30066,18566,"UNK/INC (23' OPEN BOAT - BANKS)",5152,0,1,0,0,0,1,0,0,,,,0,0
"M02W0035",30062,18564,"PROSPERITY",5151,0,0,0,1,0,1,0,0,,,,0,0
"M02N0004",30048,12674,"KATSHESHUK",5150,0,0,0,1,0,1,0,0,,,,0,0
"M02M0005",30036,18550,"CALA PIEDAD",5149,0,0,0,1,0,1,0,0,,,,0,0
"M02W0021",30034,14537,"SPIRIT OF BRITISH COLUMBIA",5148,0,0,1,1,0,2,0,0,,,,0,0
"M02L0007",30024,2257,"OCEAN CHARLIE",5147,0,0,1,0,0,1,0,0,,,,0,0
"M02W0010",30017,18539,"NIKISKI",5146,0,0,0,1,0,1,0,0,,,,0,0
"M01W0322",29994,18520,"YUEHAI",5145,0,0,0,0,1,1,0,0,,,,0,0
"M01W0318",29984,17011,"GOOSE POINT",5144,0,1,3,0,0,4,0,0,,,,0,0
"M01W0315",29978,18508,"HEAVY METAL",5143,0,0,1,0,0,1,0,0,,,,0,0
"M01N0087",29958,5244,"MERSEY VIKING",5141,0,0,1,0,0,1,0,0,,,,0,0
"M01W0302",29953,18496,"MARIENVOY",5139,0,0,1,0,1,2,0,0,,,,0,0
"M01C0092",29942,18487,"CHALAND-DJL",5138,0,0,0,0,3,3,0,0,,,,0,0
"M01F0033",29936,84,"CSL TADOUSSAC",5137,0,0,0,1,0,1,0,0,,,,0,0
"M01W0294",29926,7346,"PROGRESSOR",5136,0,0,0,1,0,1,0,0,,,,0,0
"M01M0131",29916,16752,"INCAT 046",5135,0,0,0,1,0,1,0,0,,,,0,0
"M01W0287",29911,10603,"REUBINA",5134,0,0,0,1,0,1,0,0,,,,0,0
"M01C0085",29892,4092,"CAPT. HENRY JACKMAN",5133,0,0,0,1,0,1,0,0,,,,0,0
"M01W0270",29884,18447,"BARTLETT'S DOUBLE-ENDED WORKBOAT",5132,0,0,0,1,0,1,0,0,,,,0,0
"M01C0084",29883,18457,"PELEE ILANDER",5131,0,0,1,0,0,1,0,0,,,,0,0
"M01L0125",29878,2818,"ALGOPORT",5130,0,0,0,1,0,1,0,0,,,,0,0
"M01W0268",29876,17194,"GOLDEN DRAGON",5129,0,0,0,0,1,1,0,0,,,,0,0
"M01W0267",29875,16478,"NANAIMO FLYER",5128,0,2,0,0,0,2,0,0,,,,0,0
"M01W0262",29865,17554,"SILVER VIKING",5127,0,0,0,1,0,1,0,0,,,,0,0
"M01W0259",29857,18447,"BARTLETT'S DOUBLE-ENDED WORKBOAT",5125,0,0,0,1,0,1,0,0,,,,0,0
"M01L0122",29853,18445,"LE SAGUENAY II",5124,0,0,0,1,0,1,0,0,,,,0,0
"M01W0253",29848,7199,"KELLA-LEE",5123,0,0,2,0,2,4,0,0,,,,0,0
"M01M0124",29841,18440,"OCEAN SAPPHIRE",5122,0,1,0,0,0,1,0,0,,,,0,0
"M01M0124",29841,,"ASHORE/RIVAGE",14434,0,0,0,0,0,0,0,0,,,,0,0
"M01C0080",29838,18437,"J W WESTCOTT II",5121,0,0,0,0,2,2,0,0,,,,0,0
"M01C0075",29821,1838,"ALGOLAKE",5120,0,0,0,1,0,1,0,0,,,,0,0
"M01W0242",29817,18422,"APEX NO. 1",5119,0,0,0,4,1,5,0,0,,,,0,0
"M01W0241",29816,18421,"SEA BARK",5118,0,0,1,0,1,2,0,0,,,,0,0
"M01N0075",29815,18247,"EASTERN EXPLORER",5117,0,0,0,1,0,1,0,0,,,,0,0
"M01W0240",29813,3833,"NORTHERN DAWN",5116,0,0,1,0,0,1,0,0,,,,0,0
"M01M0110",29778,18399,"GLENBUCK",5114,0,0,0,1,0,1,0,0,,,,0,0
"M01W0228",29773,18392,"DONNA Y",5112,0,0,0,1,0,1,0,0,,,,0,0
"M01W0225",29767,18394,"WESTWOOD JAGO",5111,0,0,0,1,0,1,0,0,,,,0,0
"M01L0110",29762,1818,"I.V. NO. 8",5110,0,0,0,1,0,1,0,0,,,,0,0
"M01W0224",29761,9888,"NHA TRANG",5109,0,0,1,0,0,1,0,0,,,,0,0
"M01F0019",29752,2108,"HALIFAX",5108,0,0,0,1,0,1,0,0,,,,0,0
"M01C0063",29722,18359,"SAUTE MOUTONS 14",5106,0,0,2,0,0,2,0,0,,,,0,0
"M01W0200",29700,18342,"LEO FOREST",5105,0,0,0,1,0,1,0,0,,,,0,0
"M01M0095",29691,9200,"ATLANTIC JUNIPER",5104,0,0,0,0,1,1,0,0,,,,0,0
"M01C0058",29690,1694,"ALGOWAY",5103,0,0,0,0,0,0,0,0,,,,0,0
"M01W0194",29684,7881,"PAYSTREAK",5102,0,0,1,0,0,1,0,0,,,,0,0
"M01C0057",29683,18350,"TROPHY BOAT, M01C0057",5101,0,0,0,0,1,1,0,0,,,,0,0
"M01C0056",29680,18331,"UNK/INC BOSTON WHALER M01C0056",5100,0,0,0,0,0,0,0,0,,,,0,0
"M01C0055",29671,18271,"LADY DIVE I",5099,0,0,0,0,0,0,0,0,,,,0,0
"M01M0090",29664,18318,"UNK/INC 38 FOOT OPEN BOAT (M01M0090)",5098,0,0,0,0,1,1,0,0,,,,0,0
"M01C0054",29663,2655,"WINDOC",5097,0,0,2,0,0,2,0,0,,,,0,0
"M01W0184",29661,11335,"PACIFIC CHALLENGER",5096,0,0,0,1,0,1,0,0,,,,0,0
"M01W0182",29659,18316,"HAIDA SHADOWS",5095,0,0,0,1,0,1,0,0,,,,0,0
"M01L0092",29658,11715,"AIVIK",5094,0,0,0,1,0,1,0,0,,,,0,0
"M01W0174",29636,18300,"HONESTY - 810164",5092,0,0,0,1,0,1,0,0,,,,0,0
"M01W0165",29618,8935,"MAYPOL",5091,0,0,1,0,0,1,0,0,,,,0,0
"M01N0058",29606,18269,"UNK/INC (LEAHA AND DARRELL)",5090,0,3,0,0,0,3,0,0,,,,0,0
"M01H0003",29595,7179,"TERRY FOX",5089,0,0,1,0,0,1,0,0,,,,0,0
"M01M0079",29575,18248,"UNK/INC (FRC - EDWARD CORNWALLIS)",5088,0,0,2,0,0,2,0,0,,,,0,0
"M01W0150",29570,18245,"SHERRY JAY I",5087,0,0,0,1,0,1,0,0,,,,0,0
"M01W0147",29563,18241,"JOY-C-LYNN",5086,0,0,0,1,0,1,0,0,,,,0,0
"M01W0142",29557,18235,"GINGER KAY",5085,0,0,1,0,0,1,0,0,,,,0,0
"M01F0009",29545,11048,"KINGUK",5083,0,0,0,0,1,1,0,0,,,,0,0
"M01M0075",29543,18220,"TRINA & NICOLE",5082,0,0,0,1,0,1,0,0,,,,0,0
"M01W0127",29510,18200,"SKOOKUMCHUCK 9",5081,0,0,0,2,0,2,0,0,,,,0,0
"M01N0044",29506,19406,"SILVER DOLPHIN",5080,0,0,0,1,0,1,0,0,,,,0,0
"M01M0064",29501,18191,"LOS ROQUES",5079,0,0,0,1,0,1,0,0,,,,0,0
"M01L0069",29488,10355,"GEORGE R. PEARKES",5078,0,0,0,1,0,1,0,0,,,,0,0
"M01W0121",29480,18180,"LADY ALICE",5077,0,0,0,1,0,1,0,0,,,,0,0
"M01C0029",29465,18169,"SHANNON DAWN",5076,0,0,0,0,3,3,0,0,,,,0,0
"M01W0112",29453,18161,"OP I",5075,0,0,0,0,2,2,0,0,,,,0,0
"M01W0110",29444,15063,"ABITIBI",5074,0,0,1,0,0,1,0,0,,,,0,0
"M01W0107",29437,18154,"POINT RACE I",5073,0,0,0,3,0,3,0,0,,,,0,0
"M01C0025",29417,7328,"PATERSON",5072,0,0,0,0,0,0,0,0,,,,0,0
"M01C0024",29413,1214,"AGAWA CANYON",5071,0,0,0,0,0,0,0,0,,,,0,0
"M01L0052",29398,18129,"KARTAL 7",5070,0,0,0,0,1,1,0,0,,,,0,0
"M01M0042",29385,18123,"CAPTAIN JASON II",5069,0,0,0,0,1,1,0,0,,,,0,0
"M01W0079",29380,22332,"W.E. RICKER",5068,0,0,0,1,0,1,0,0,,,,0,0
"M01W0066",29344,18102,"PRABHU DAYA",5067,0,0,0,1,0,1,0,0,,,,0,0
"M01N0024",29334,18095,"ARCTIC ENDURANCE",5066,0,1,0,0,0,1,0,0,,,,0,0
"M01N0019",29327,7634,"THREE T'S I",5065,0,0,0,1,0,1,0,0,,,,0,0
"M01M0027",29317,18085,"CYNTHIA & BOYS",5064,0,0,0,0,1,1,0,0,,,,0,0
"M01M0026",29316,10865,"CACHALOT I",5063,0,0,0,1,0,1,0,0,,,,0,0
"M01W0056",29311,10496,"NEW LIVERPOOL",5062,0,0,1,0,0,1,0,0,,,,0,0
"M01N0016",29306,18082,"NORTHERN PRIDE",5061,0,0,0,1,0,1,0,0,,,,0,0
"M01W0054",29305,18081,"NORTH PORT",5060,0,0,1,0,0,1,0,0,,,,0,0
"M01W0047",29287,18074,"KRISTIN JOYE",5059,0,0,0,1,0,1,0,0,,,,0,0
"M01L0041",29284,18071,"VIRGO",5058,0,1,0,0,0,1,0,0,,,,0,0
"M01M0018",29282,8494,"SIR WILLIAM ALEXANDER",5057,0,1,0,0,0,1,0,0,,,,0,0
"M01L0039",29272,7816,"MARTHA L. BLACK",5056,0,0,0,1,0,1,0,0,,,,0,0
"M01W0042",29268,18096,"STELLA B",5055,0,0,1,0,0,1,0,0,,,,0,0
"M01L0038",29267,18063,"PETROLIA DESGAGNES",5054,0,0,0,1,0,1,0,0,,,,0,0
"M01W0040",29260,18058,"PANLI",5053,0,0,0,1,0,1,0,0,,,,0,0
"M01W0030",29243,8049,"OCEAN TOR",5052,0,0,0,1,0,1,0,0,,,,0,0
"M01W0028",29234,22332,"W.E. RICKER",5051,0,0,0,1,0,1,0,0,,,,0,0
"M01L0026",29213,237,"CAMILLE MARCOUX",5050,0,0,1,0,0,1,0,0,,,,0,0
"M00C0093",29212,1597,"ALGORIVER",5049,0,0,0,1,0,1,0,0,,,,0,0
"M01C0002",29210,435,"ALGOSTEEL",5048,0,0,0,1,0,1,0,0,,,,0,0
"M00M0140",29200,18038,"ROBERT IRWIN",5047,0,0,1,0,0,1,0,0,,,,0,0
"M01W0013",29172,18018,"SUPER SERVANT 3",5046,0,0,0,1,0,1,0,0,,,,0,0
"M00W0312",29162,18011,"AURORAL ACE",5044,0,0,0,1,0,1,0,0,,,,0,0
"M00N0117",29155,13251,"NEWFOUNDLAND OTTER",5043,0,0,0,1,0,1,0,0,,,,0,0
"M00N0116",29154,13251,"NEWFOUNDLAND OTTER",5042,0,0,0,1,0,1,0,0,,,,0,0
"M01W0006",29144,18000,"ALLIGATOR VICTORY",5041,0,0,0,0,1,1,0,0,,,,0,0
"M00C0091",29141,2208,"SIMCOE",5040,0,0,0,1,0,1,0,0,,,,0,0
"M01W0005",29139,9080,"RIVER RANGER",5039,0,0,0,1,0,1,0,0,,,,0,0
"M00W0311",29134,13669,"QUEEN OF CUMBERLAND",5038,0,0,0,2,0,2,0,0,,,,0,0
"M00N0114",29118,10194,"TELEOST",5037,0,0,1,0,0,1,0,0,,,,0,0
"M00W0305",29110,17989,"STAR GRINDANGER",5036,0,0,0,1,0,1,0,0,,,,0,0
"M00N0110",29109,5540,"WILFRED TEMPLEMAN",5035,0,0,0,1,0,1,0,0,,,,0,0
"M00N0103",29060,17962,"NADA",5032,0,0,1,0,0,1,0,0,,,,0,0
"M00C0080",29056,292,"CANADIAN PROSPECTOR",5030,0,0,0,1,0,1,0,0,,,,0,0
"M00N0102",29049,17957,"NAIN BANKER",5029,0,0,1,0,0,1,0,0,,,,0,0
"M00F0027",29040,435,"ALGOSTEEL",5028,0,0,0,1,0,1,0,0,,,,0,0
"M00C0079",29039,17408,"MARIA DESGAGNES",5027,0,0,0,0,0,0,0,0,,,,0,0
"M00W0286",29036,17949,"AQUA STAR",5026,0,0,0,1,0,1,0,0,,,,0,0
"M00N0097",29005,17925,"TWICE MINE",5025,0,2,0,0,0,2,0,0,,,,0,0
"M00W0265",28991,17917,"PACMONARCH",5024,0,0,1,0,3,4,0,0,,,,0,0
"M00L0118",28990,17918,"KAHRAMAN MARAS",5023,0,0,0,1,0,1,0,0,,,,0,0
"M00L0114",28968,,"ASHORE/RIVAGE",19489,0,0,0,0,0,0,0,0,,,,0,0
"M00N0089",28960,17896,"UNKNOWN - FISHING",5022,0,1,0,0,1,2,0,0,,,,0,0
"M00N0086",28952,17890,"NEWFOUNDLAND PRIZE",5021,0,0,0,1,0,1,0,0,,,,0,0
"M00W0244",28937,4883,"SKIPJACK",5020,0,0,0,1,0,1,0,0,,,,0,0
"M00M0104",28928,17879,"FLYING SWAN VI",5019,0,0,0,0,1,1,0,0,,,,0,0
"M00W0237",28927,16612,"GALAXY",5018,0,0,0,1,0,1,0,0,,,,0,0
"M00N0083",28918,17873,"TILTING SHAMROCK",5017,0,0,0,1,0,1,0,0,,,,0,0
"M00N0082",28917,14747,"ATLANTIC FALCON",5016,0,0,0,1,0,1,0,0,,,,0,0
"M00W0232",28916,1257,"QUEEN OF PRINCE RUPERT",5015,0,0,0,1,0,1,0,0,,,,0,0
"M00C0069",28914,6665,"GRIFFON",5014,0,0,4,0,0,4,0,0,,,,0,0
"M00W0231",28911,1782,"OCEAN JADE",5013,0,1,0,0,0,1,0,0,,,,0,0
"M00W0230",28903,17858,"STAR QUEEN (CFV30689)",5012,0,0,0,0,1,1,0,0,,,,0,0
"M00W0220",28890,17848,"RECREATIONAL CRAFT - TOLLEYCRAFT",5011,0,0,0,0,2,2,0,0,,,,0,0
"M00W0212",28872,2305,"QUEEN OF NEW WESTMINSTER",5009,0,0,0,0,1,1,0,0,,,,0,0
"M00L0107",28870,17839,"ALOUETTE ARROW",5008,0,0,0,1,0,1,0,0,,,,0,0
"M00N0076",28866,17831,"EASTERN MARINER",5007,0,0,0,1,0,1,0,0,,,,0,0
"M00W0207",28862,2150,"SEA COMMANDER",5006,0,0,0,1,0,1,0,0,,,,0,0
"M00N0075",28854,17824,"NEWFIE PRIDE",5005,0,0,0,0,1,1,0,0,,,,0,0
"M00W0204",28852,8461,"SOLIMAR",5004,0,0,0,1,0,1,0,0,,,,0,0
"M00W0201",28847,17149,"NORTHISLE",5003,0,0,0,1,0,1,0,0,,,,0,0
"M00C0056",28844,17819,"GC 1202",5002,0,0,0,1,0,1,0,0,,,,0,0
"M00M0087",28832,1075,"PROVO WALLIS",5001,0,0,1,0,0,1,0,0,,,,0,0
"M00M0095",28829,13361,"OCEAN CONCORD",5000,0,0,0,0,1,1,0,0,,,,0,0
"M00H0008",28827,17808,"AVATAQ (OFFICIAL NAME: JUDITH ROSE III)",4999,0,2,0,0,2,4,0,0,,,,0,0
"M00N0071",28799,17787,"STEF & TAHN",4998,0,0,0,1,0,1,0,0,,,,0,0
"M00M0083",28797,10184,"MERSEY VENTURE",4997,0,0,0,3,0,3,0,0,,,,0,0
"M00C0050",28777,84,"CSL TADOUSSAC",4996,0,0,0,1,0,1,0,0,,,,0,0
"M00C0053",28776,2975,"ALGOEAST (EX IMPERIAL ST. LAWRENCE)",4995,0,0,0,0,0,0,0,0,,,,0,0
"M00M0079",28770,13151,"IRVING CANADA",4994,0,0,0,1,0,1,0,0,,,,0,0
"M00W0173",28761,17766,"RIVER IMP V (13K109451)",4993,0,0,0,2,0,2,0,0,,,,0,0
"M00M0077",28754,17762,"MARIUPOL",4992,0,0,0,1,0,1,0,0,,,,0,0
"M00W0159",28739,17765,"RG VIII",4991,0,0,1,0,0,1,0,0,,,,0,0
"M00W0155",28730,16710,"VEENDAM",4990,0,0,0,1,0,1,0,0,,,,0,0
"M00W0152",28724,10254,"SAKURA",4989,0,0,0,1,0,1,0,0,,,,0,0
"M00W0147",28715,17741,"PACIFIC SWIFT",4988,0,0,0,1,0,1,0,0,,,,0,0
"M00W0137",28693,17726,"NAUTILUS EXPLORER",4987,0,0,0,1,0,1,0,0,,,,0,0
"M00N0061",28692,13182,"ALL OF US",4986,0,0,0,1,0,1,0,0,,,,0,0
"M00W0136",28691,3188,"QUEEN OF COWICHAN",4985,0,0,0,1,0,1,0,0,,,,0,0
"M97M0144",28684,17720,"BOOMERANG 1",4984,0,0,0,1,0,1,0,0,,,,0,0
"M00N0058",28681,17718,"NEWFOUNDLAND EXPLORER",4983,0,0,0,1,0,1,0,0,,,,0,0
"M00C0044",28677,15529,"SPAR JADE",4982,0,0,0,1,0,1,0,0,,,,0,0
"M00N0057",28668,17706,"UNK/INC (M00N0057)",4981,0,0,0,0,1,1,0,0,,,,0,0
"M00N0056",28667,8001,"CARL VENTURE",4980,0,0,0,1,0,1,0,0,,,,0,0
"M00C0042",28665,121,"CANADIAN CENTURY",4979,0,0,0,1,0,1,0,0,,,,0,0
"M00C0037",28654,2108,"HALIFAX",4978,0,0,1,0,0,1,0,0,,,,0,0
"M00L0062",28639,17692,"FRANCHE MER",4977,0,0,0,1,0,1,0,0,,,,0,0
"M00W0119",28637,17690,"BRILLIANT RIVER",4976,0,0,0,0,0,0,0,0,,,,0,0
"M00N0050",28628,12687,"ATLANTIC VIGOUR",4975,0,0,0,1,0,1,0,0,,,,0,0
"M00C0033",28620,17670,"TRUE NORTH II",4974,0,0,0,0,2,2,0,0,,,,0,0
"M00N0048",28613,17667,"MARTIN MARIE",4973,0,0,0,1,0,1,0,0,,,,0,0
"M00L0058",28612,2969,"TRACY",4972,0,0,0,1,0,1,0,0,,,,0,0
"M00W0110",28606,17665,"NIL (WORK BOAT OF POINT RACE)",4971,0,0,2,0,0,2,0,0,,,,0,0
"M00M0058",28604,17663,"SINGELGRACHT",4970,0,0,1,0,0,1,0,0,,,,0,0
"M00M0054",28582,8100,"EDWARD CORNWALLIS",4969,0,0,0,1,0,1,0,0,,,,0,0
"M00W0100",28579,17650,"P.T. 36",4968,0,0,0,0,1,1,0,0,,,,0,0
"M00W0097",28574,17645,"THE PRINCESS (14K38906)",4967,0,0,0,1,0,1,0,0,,,,0,0
"M00W0096",28573,17377,"ROYAL VENTURE",4966,0,0,0,1,0,1,0,0,,,,0,0
